CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U50401HP2015PTC000906,KESHAV BIKE WORLD PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",30-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,NH-21 V.P.O. GUTKAR MANDI Himachal Pradesh INDIA 175021,Indian Non-Government Company
U45206HP2015OPC000905,SHARMA BROTHER'S ELECTRICAL POWER & CONSTRUCTION SERVICES PRIVATE LIMITED (OPC),ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",24-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,"KHATA/KHATAUNI NO.72MIN/119MIN KHASRA NO.1163/687/241, TIKKER ROAD, RAJGARH HIMACHAL PRADESH Himachal Pradesh INDIA 173101",Indian Non-Government Company
U15411HP2015PTC000898,VIPUL FOOD PRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Food stuffs),"Bain Attarian, Village Kandrori Tehsil Indora, Dist Kangra (HP) Indora Himachal Pradesh INDIA 176401",Indian Non-Government Company
U74140HP2015PTC000883,ALTIS MARKETING SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",03-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,MOH GURSAR UNA Himachal Pradesh INDIA 174303,Indian Non-Government Company
U02005HP2015NPL000885,ECO-INVEST BENEVOLANT FOUNDATION,ACTIVE,Public,Company Limited by Guarantee,NA,NA,04-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Agriculture and Allied Activities,"SAGAR NIWAS, VILL & P.O. - POABO TEHSIL & DIST - SHIMLA SHIMLA Himachal Pradesh INDIA 171006",Indian Non-Government Company
U40101HP2015PTC000896,SNOWFOAM ENERGY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-03-15,Himachal Pradesh,RoC-Himachal Pradesh,"Electricity, Gas & Water companies",VILLAGE BULANG (29/63) PO FOZAL TEHSIL KULLU KULLU Himachal Pradesh INDIA 175129,Indian Non-Government Company
U51109HP2015PTC000900,RITWIN ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",16-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,VILLAGE & P.O. LALIT NAGAR TEHSIL SUNDERNAGAR SUNDERNAGAR Himachal Pradesh INDIA 175018,Indian Non-Government Company
U33114HP2015PTC000894,SRV LIFESCIENCES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Machinery & Equipments),VPO - Saloi Tehsil - Amb Saloi Himachal Pradesh INDIA 177203,Indian Non-Government Company
U55101HP2015PTC000899,ECOAPPLE HOTELS & RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",13-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,"VPO Haripur, Tehsil- Kullu, Kullu Himachal Pradesh INDIA 175136",Indian Non-Government Company
U72900HP2015OPC000892,CLUSTER ONE MEDIA TECHNOLOGIES PRIVATE LIMITED (OPC),ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",10-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,Saraswati Bhawan Nr Police Colony Kasumpti Shimla Himachal Pradesh INDIA 171009,Indian Non-Government Company
U55101HP2015OPC000907,NEERAJ BANSAL RESORTS PRIVATE LIMITED (OPC),ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",30-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,"111/02, NH 72, Y-POINT PAONTA SAHIB Himachal Pradesh INDIA 173025",Indian Non-Government Company
U72900HP2015PTC000886,OJASAA SYSTEMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",04-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,Top Floor Saraswati Bhawan North Oak Sanjauli Shimla Himachal Pradesh INDIA 171006,Indian Non-Government Company
U72900HP2015PTC000890,MAVERCO INFORMATION SYSTEM & TECHNOLOGY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"Lata Indra Jyotish Karyala, P.O Shoghi,Tehsil & Distt Shimla Himachal Pradesh INDIA 171219",Indian Non-Government Company
U45200HP2015PTC000871,JAI MAA AMBIKA TECHNO CONTRACTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",06-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,"Village Dhiun, P.O. Bir Tehsil Sadar Mandi Mandi Himachal Pradesh INDIA 175001",Indian Non-Government Company
U74999HP2015PTC000875,HIMANI AGRI FRESH (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",16-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,Village Nayara PS Theog Tehsil Theog Shimla Himachal Pradesh INDIA 171201,Indian Non-Government Company
U55101HP2015PTC000908,HIMACHAL SERVICE CLUBS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",31-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,"C/O SYSTEMATIC SEC. & WEALTH MANAG H.NO.162/11, GROUND FLOOR, TARNA ROAD MANDI Himachal Pradesh INDIA 175001",Indian Non-Government Company
U93000HP2015OPC000878,NIRKAR JOBCARE MARITIME CONSULTANCY (OPC) PRIVATE LIMITED,ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",19-02-15,Himachal Pradesh,RoC-Himachal Pradesh,"Community, personal & Social Services","NEAR SACRED HEART SCHOOL, SIDHPUR DISTT KANGRA KANGRA Himachal Pradesh INDIA 176057",Indian Non-Government Company
U40101HP2015PTC000903,CHURDHAR HYDRO POWER PROJECT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",20-03-15,Himachal Pradesh,RoC-Himachal Pradesh,"Electricity, Gas & Water companies","UTTAM BHAWAN LANE 18, NEAR DAV SCHOOL, SECTOR IV NEW SHIMLA Himachal Pradesh INDIA 171009",Indian Non-Government Company
U45200HP2015PTC000897,LOZENGE INFRA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,"59C, 1ST FLOOR MAHADEV BLOCK NO.3 SUNDERNAGAR Himachal Pradesh INDIA 174401",Indian Non-Government Company
U74900HP2015PTC000864,DIAMOND ACE NET SALES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","100,000.00",02-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"ROPA, BEHIND NEW BUS STAND PO BHOJPUR, TEHSIL SUNDER NAGAR Himachal Pradesh INDIA 175002",Indian Non-Government Company
U15500HP2015PTC000893,ENANSHI BEVERAGES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",10-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Food stuffs),Chaneya PO Janedghat Sub Teh Junga Shimla Himachal Pradesh INDIA 173217,Indian Non-Government Company
U40101HP2015PTC000888,KURPAN VALLEY HYDRO POWER PROJECT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",05-03-15,Himachal Pradesh,RoC-Himachal Pradesh,"Electricity, Gas & Water companies","KHASRA NO 2077/1692, PHATI JHALAIR VILLAGE BAGIPUL, TEHSIL NIRMAND KULLU Himachal Pradesh INDIA 172033",Indian Non-Government Company
U45200HP2015PTC000867,PER SQUARE FEET TECHNOCRATS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",04-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,"Road Level Floor, Gurucharan Niwas Main Bazar, Kasumpti Shimla Himachal Pradesh INDIA 171009",Indian Non-Government Company
U74900HP2015PTC000902,HARSHITA RACHANA NETMART PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"VILLAGE HAATKOT (KUNIHAR) TEHSIL-ARKI, DISTT-SOLAN SOLAN Himachal Pradesh INDIA 173207",Indian Non-Government Company
U72400HP2015PTC000877,MORISHA INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"SUKH BHAWAN, SHANGTI,SANJAVLI SHIMLA Himachal Pradesh INDIA 171006",Indian Non-Government Company
U29253HP2015PTC000880,HFCL ADVANCE SYSTEMS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",23-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Machinery & Equipments),"8, Electronics Complex Chambaghat Solan Himachal Pradesh INDIA 173213",Indian Non-Government Company
U74999HP2015PTC000876,CHAMAN LAL & SONS TRAVEL RETAIL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"MUSSARANI, P.O. KANDHA, TEHSIL CHACHIYOT, MANDI Himachal Pradesh INDIA 175035",Indian Non-Government Company
U74920HP2015PTC000855,INIFINIT SECURITY FUNCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,HOUSE NO 112 RAURA SECTOR BILASPUR Himachal Pradesh INDIA 174001,Indian Non-Government Company
U55101HP2015PTC000901,REVERIE NATURAL RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",17-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,VILLAGE BHUIRA P.O. BHUIRA RAJGARH Himachal Pradesh INDIA 173101,Indian Non-Government Company
U72900HP2015PTC000891,INDISOLUTION INFO SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"SHAKTI NEAR AMBUSHA RESORT, THE MALL SOLAN TEHSIL AND DSITT SOLAN SOLAN Himachal Pradesh INDIA 173212",Indian Non-Government Company
U74140HP2015PTC000861,PARI VOLUNTOURISM SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",02-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"VILLAGE GARH KHAS, P.O. MALKEHR TEH. - PALAMPUR HIMACHAL PRADESH Himachal Pradesh INDIA 176093",Indian Non-Government Company
U55209HP2015PTC000887,WAKNA HOSPITALITIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",05-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,Aggarwal Bhawan Near Local Bus Stand Sanjauli Shimla Himachal Pradesh INDIA 171006,Indian Non-Government Company
U80903HP2015PTC000870,NIMIT MATR EXPERIENTIAL TRAININGS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",06-02-15,Himachal Pradesh,RoC-Himachal Pradesh,"Community, personal & Social Services","VILLAGE SHAGALTA, POST OFFICE FAGU TEHSIL THEOG , DISTRICT SHIMLA THEOG Himachal Pradesh INDIA 171209",Indian Non-Government Company
U18209HP2015PTC000879,GHANGRI GEMS & JEWELLERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",23-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Textiles),"V.P.O. SIDHPUR, TEH- DHARMSHALA DISTT. KANGRA KANGRA Himachal Pradesh INDIA 176057",Indian Non-Government Company
U74999HP2015PTC000852,SEHGAL STORES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",23-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"Village Shila Keeper, Post Office Dudar Kullu Road Mandi Himachal Pradesh INDIA 175001",Indian Non-Government Company
U74140HP2015PTC000869,EXERCEO MANAGEMENT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",06-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,GURUDWARA ROAD DHARAMSHALA DHARAMSHALA Himachal Pradesh INDIA 176215,Indian Non-Government Company
U72900HP2015PTC000857,ESMART EDUTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",28-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,Village Hadwal P.O. Dhameta tehsil fatehpur Kangra Himachal Pradesh INDIA 176025,Indian Non-Government Company
U74999HP2015OPC000856,ZENITH CLEANERS OPC PRIVATE LIMITED,ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",28-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"52, JHAJA, TEHSIL KANDAGHAT SOLAN Himachal Pradesh INDIA 173217",Indian Non-Government Company
U72900HP2015PTC000881,HIMALAYAN MECHATRONICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",03-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,VILLAGE GADIARA PO BHAWARNA PALAMPUR Himachal Pradesh INDIA 176083,Indian Non-Government Company
U74999HP2015PTC000848,STAR LIFE TRADEMART PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",20-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,VILLAGE- DHARWAHAN NER CHOWK MANDI Himachal Pradesh INDIA 175008,Indian Non-Government Company
U72900HP2015PTC000863,LIS TECH SERVICES SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",02-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"H.NO-135/2, PURANI MANDI MANDI Himachal Pradesh INDIA 175001",Indian Non-Government Company
U74920HP2015OPC000873,STARK MARINE SECURITY CONSULTANTS (OPC) PRIVATE LIMITED,ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",13-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"NEAR SACRED HEART SCHOOL, SIDHPUR DISTT KANGRA KANGRA Himachal Pradesh INDIA 176057",Indian Non-Government Company
U45200HP2015PTC000884,MARKANDAY CONSTRUCTION & INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",03-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,"WARD NO 7, V.P.O. BANJAR TEHSIL BANJAR KULLU Himachal Pradesh INDIA 175123",Indian Non-Government Company
U70101HP2015OPC000844,RESERVE POWER KARAMAT CONSTRUCTIONS OPC PRIVATE LIMITED,ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",20-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Real Estate and Renting,VILLAGE & P.O. BHARERI TEH. KUMARSAIN SHIMLA Himachal Pradesh INDIA 172024,Indian Non-Government Company
U70200HP2015PTC000889,KANGRA CONSTRUCTION & PROJECTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",09-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Real Estate and Renting,MAZDOOR KUTIA RAHALPURA Kangra Himachal Pradesh INDIA 176001,Indian Non-Government Company
U64200HP2015OPC000851,THE VIRAL TV ENTERTAINMENT OPC PRIVATE LIMITED,ACTIVE,One Person Company,Company Limited by Shares,"100,000.00","100,000.00",23-01-15,Himachal Pradesh,RoC-Himachal Pradesh,"Transport, storage and Communications",HOUSE NO. 70-G WARD NO. 1 MOHALLA & P.O. SULTANPUR TEHSIL & DISTRICT CHAMBA CHAMBA Himachal Pradesh INDIA 176310,Indian Non-Government Company
U45400HP2015PTC000843,BP CHONA CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",16-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,NEAR NARGINGH TEMPLE MOHALLA SAPRI CHAMBA HIMACHAL PRADESH Himachal Pradesh INDIA 176310,Indian Non-Government Company
U45200HP2015PTC000840,BINTARU CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Construction,VILLAGE GHOLTI POST OFFICE SAROL CHAMBA Himachal Pradesh INDIA 176310,Indian Non-Government Company
U72300HP2015PTC000882,COLM INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",03-03-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"Chaudhary Niwas, Airport Road, Totu, Shimla Himachal Pradesh INDIA 171011",Indian Non-Government Company
U74999HP2015PTC000845,AKSHITA TRADING & NETWORKING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",20-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"VILL. HATKOT, NEAR RAJDARBAR KUNIHAR, TEHSIL ARKI SOLAN Himachal Pradesh INDIA 173207",Indian Non-Government Company
U72900HP2015PTC000859,W3MONKS IT SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",30-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,H.No. 560 Ward No. 4 Kotwali Bazar Dharmshala Himachal Pradesh INDIA 176215,Indian Non-Government Company
U22210HP2015PTC000874,SHREE BALAJI MEDIA INNOVATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","100,000.00",13-02-15,Himachal Pradesh,RoC-Himachal Pradesh,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","BALAJI VIHAR, VILLAGE UJJAIN P.O. KANGRA, TEHSIL KANGRA KANGRA Himachal Pradesh INDIA 176001",Indian Non-Government Company
U74999HP2015PTC000846,WEGROW MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",20-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,NEAR BHARAT AGRO PETROL PUMP WARD NO. 1 VILLAGE KASOTI PALAMPUR Himachal Pradesh INDIA 176102,Indian Non-Government Company
U24233HP2015PTC000865,OASIS BIOCEUTICALS CO.PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",04-02-15,Himachal Pradesh,RoC-Himachal Pradesh,"Manufacturing (Metals & Chemicals, and products thereof)",HOUSE ANAND NIWAS BYPASS ROAD KUMARHATTI KUMARHATTI Himachal Pradesh INDIA 173212,Indian Non-Government Company
U72900HP2015PTC000847,UJWAL SOFTECH SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",20-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,RATTI SADAR NER CHOWK Himachal Pradesh INDIA 175008,Indian Non-Government Company
U72300HP2014PTC000835,HEADCASE DIGITECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",24-12-14,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"Second Floor, Khasara No 103, Tikka Tillu, 1st Tappa Jalari, Tehsil Nadauan, Distt. Hamirpur Nadaun Himachal Pradesh INDIA 177033",Indian Non-Government Company
U74999HP2015PTC000841,EARNINGSTAR GOLDEN WEBMART PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",13-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,SARSWATI MARKET SANDAL CHAKKAR SHIMLA Himachal Pradesh INDIA 171005,Indian Non-Government Company
U74999HP2015PTC000868,TEJ AZIZ INFRA & TELE LINKS INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",06-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"VILLAGE PADHRU, P.O. BAGGI, TEHSIL SADAR DISTT. MANDI HIMACHAL PRADESH Himachal Pradesh INDIA 175027",Indian Non-Government Company
U93000HP2014OPC000838,AMBIKA SERVICE PROVIDER OPC PRIVATE LIMITED,ACTIVE,One Person Company,Company Limited by Shares,"1,000,000.00","100,000.00",31-12-14,Himachal Pradesh,RoC-Himachal Pradesh,"Community, personal & Social Services",Village Sambal P.O.Bijni Tehsil Sadar Mandi Himachal Pradesh INDIA 175001,Indian Non-Government Company
U24233HP2015PTC000860,RSAN PHARMACEUTICALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",02-02-15,Himachal Pradesh,RoC-Himachal Pradesh,"Manufacturing (Metals & Chemicals, and products thereof)",HOUSE ANAND NIWAS BYPASS ROAD KUMARHATTI KUMARHATTI Himachal Pradesh INDIA 173212,Indian Non-Government Company
U74999HP2014PTC000836,R R BIOTEC INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","100,000.00",30-12-14,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,C/O ORISON PHARMA INTERNATIONAL SADHOURA ROAD KALA AMB Himachal Pradesh INDIA 173030,Indian Non-Government Company
U01111HP2015PTC000839,GAGAL SWABALAMBAN FARMERS PRODUCER COMPANY LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",07-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Agriculture and Allied Activities,"VPO Laghat, Tehsil sadar Barmana Himachal Pradesh INDIA 174001",Indian Non-Government Company
U51109HP2015PTC000854,ROYAL KING MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,OLD BUS STAND GHUMARWIN PO & TEH GHUMARWIN GHUMARWIN Himachal Pradesh INDIA 174021,Indian Non-Government Company
U55100HP2015PTC000866,WOODCREEK RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",04-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,DHARAMPUR DHARAMPUR Himachal Pradesh INDIA 173205,Indian Non-Government Company
U24232HP2014PTC000831,CREST TOPICALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","456,000.00",16-12-14,Himachal Pradesh,RoC-Himachal Pradesh,"Manufacturing (Metals & Chemicals, and products thereof)","KHASRA NO. 103-104, VILLAGE KATHA, BADDI Himachal Pradesh INDIA 173212",Indian Non-Government Company
U70200HP2015PTC000853,HOMESTAY HOLIDAYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","1,000,000.00",27-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Real Estate and Renting,"VILLAGE BELI KHOL MANPURA TEH. NALAGARH, DISTRICT SOLAN NALAGARH Himachal Pradesh INDIA 174101",Indian Non-Government Company
U51397HP2015PTC000872,PERIO Q GUMCARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,H. no.108 Ward no.5 Shamsherpur Purteh Paonta Sahib Himachal Pradesh INDIA 173025,Indian Non-Government Company
U55100HP2015PTC000862,GREAT HIMALAYAN TIRTHAN HEIGHTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",02-02-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,Village Hamni P.O. Gahidhar Tehsil Banjar Distt. Kullu Kulu Himachal Pradesh INDIA 175101,Indian Non-Government Company
U51103HP2015PTC000850,THUNDERWORLD BUSINESS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",22-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,"Village Killing, P.O. Sukhibain Tehsil Chachiyot Mandi Himachal Pradesh INDIA 175028",Indian Non-Government Company
U74999HP2014PTC000829,CRYSTAL CLEAR BROADBAND SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-12-14,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,Khanna Bhawan Near Monal Public School Sanjauli Shimla Himachal Pradesh INDIA 171006,Indian Non-Government Company
U18202HP2014PTC000834,HANS RAJ THAKUR AND SONS KNITTING WORKS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",24-12-14,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Textiles),OM NIWAS RAJ MAHAL ROAD WARD NO-6 DALHOUSIE Himachal Pradesh INDIA 176304,Indian Non-Government Company
U29268HP2014PTC000828,IONEX INDUSTRIAL SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","300,000.00",09-12-14,Himachal Pradesh,RoC-Himachal Pradesh,Manufacturing (Machinery & Equipments),"SHED KHASRA NO. 77/2/4/2/1 , KHATAUNI NO. 24 VILLAGE - MEERPUR GURUDAWARA , P.O. TRILOKPUR , NAHAN Himachal Pradesh INDIA 173030",Indian Non-Government Company
U74999HP2015PTC000842,SNOWMICRO TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",15-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,"Village Shigoti, PO Shilaru Teh. Theog Shilaru Himachal Pradesh INDIA 171213",Indian Non-Government Company
U74999HP2014PTC000818,KMT COMMUNICATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",26-11-14,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,OPP. HOTEL HIGIRI MODEL TOWEN MANALI Himachal Pradesh INDIA 175131,Indian Non-Government Company
U51397HP2015PTC000858,REONSCIN LIFECARE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","150,000.00",29-01-15,Himachal Pradesh,RoC-Himachal Pradesh,Trading,JAMNIWALA ROAD BADRI NAGAR PAONTA SAHIB Himachal Pradesh INDIA 173025,Indian Non-Government Company
U55101HP2014PTC000824,AMARENDRA RESORTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","100,000.00",02-12-14,Himachal Pradesh,RoC-Himachal Pradesh,Trading,VILLAGE DHARAMPUR BATHOL TEHSIL KASAULI VILLAGE BATHOL Himachal Pradesh INDIA 173209,Indian Non-Government Company
U72900HP2014PTC000817,INFINITIE TECHNET PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","100,000.00",24-11-14,Himachal Pradesh,RoC-Himachal Pradesh,Business Services,EAST VIEW CHOTTA SHIMLA SHIMLA Himachal Pradesh INDIA 171002,Indian Non-Government Company
