CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U63000AN2014PTC000236,ANDAMAN GAME FISHING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",09-12-14,Andaman and Nicobar Islands,RoC-Chennai,"Transport, storage and Communications","ANARKALI COLONY, SHYAM NAGAR HAVELOCK Andaman and Nicobar Islands INDIA 744211",Indian Non-Government Company
U70102AN2015PTC000246,AROCKIA MADHA PROPERTIES & CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","100,000.00",13-02-15,Andaman and Nicobar Islands,RoC-Chennai,Real Estate and Renting,"C-67, HOTEL PORT RESIDENCY CARI ROAD, BHATU BASTI, PORT BLAIR Andaman and Nicobar Islands INDIA 744105",Indian Non-Government Company
U80901AN2015NPL000248,VIDYA YUVAKENDRA FOUNDATION,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",18-02-15,Andaman and Nicobar Islands,RoC-Chennai,"Community, personal & Social Services","FIRST FLOOR, SURVEY NO. 393/27 GARACHARMA-I PORT BLAIR Andaman and Nicobar Islands INDIA 744105",Indian Non-Government Company
U72900AN2014PTC000239,GKR TECHSOFT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",23-12-14,Andaman and Nicobar Islands,RoC-Chennai,Business Services,"THIRUMOOLAM BHAVAN, OPPOSITE TO ARAFA ELECTRONICS JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103",Indian Non-Government Company
U01400AN2015PTC000250,ANDAMAN PRAGATI COCONUT PRODUCER COMPANY LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","500,000.00",02-03-15,Andaman and Nicobar Islands,RoC-Chennai,Agriculture and Allied Activities,"C-67, 1ST FLOOR, NO. 3, HOTEL PORT RESIDENCY BUILDING, CIARI ROAD, BATHU BASTI, GARACHARMA PO, PAHARGOAN PS PORT BLAIR Andaman and Nicobar Islands INDIA 744105",Indian Non-Government Company
U74900AN2015PTC000242,CHAKRABORTY MULTI-SPECIALITY HOSPITAL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","200,000.00",19-01-15,Andaman and Nicobar Islands,RoC-Chennai,Business Services,CHAKRABORTY MULTI-SPECIALITY HOSPITALPRIVATE LIMIT DOLLYGUNJ JUNCTION PORT BLAIR Andaman and Nicobar Islands INDIA 744103,Indian Non-Government Company
U70200AN2015PTC000249,R G T CITY REAL ESTATE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",25-02-15,Andaman and Nicobar Islands,RoC-Chennai,Real Estate and Renting,RANGAT RANGAT Andaman and Nicobar Islands INDIA 744205,Indian Non-Government Company
U72900AN2015PTC000243,DIVYANGA TECHNOLOGY SOLUTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",06-02-15,Andaman and Nicobar Islands,RoC-Chennai,Business Services,PROTHRAPUR SOUTH ANDAMAN PORT BLAIR Andaman and Nicobar Islands INDIA 744101,Indian Non-Government Company
U74999AN2015PTC000241,OASIS PLAZA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",19-01-15,Andaman and Nicobar Islands,RoC-Chennai,Business Services,JUNGLIGHAT SOUTH ANDAMAN PORT BLAIR Andaman and Nicobar Islands INDIA 744103,Indian Non-Government Company
U51909AN2015PTC000244,SELVAM STORE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","1,500,000.00",06-02-15,Andaman and Nicobar Islands,RoC-Chennai,Trading,SURVEY NO.51/1 BABU LANE PORT BLAIR Andaman and Nicobar Islands INDIA 744101,Indian Non-Government Company
U63040AN2015PTC000247,SANDS OF ANDAMAN TRAVEL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",17-02-15,Andaman and Nicobar Islands,RoC-Chennai,"Transport, storage and Communications","2ND CROSS, DEAN STREET, JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103",Indian Non-Government Company
U63040AN2015PTC000245,HEAVEN ON OCEAN TOURISM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",12-02-15,Andaman and Nicobar Islands,RoC-Chennai,"Transport, storage and Communications","Survey No. 594, Near Range Office, Bathubasti Port Blair Andaman and Nicobar Islands INDIA 744105",Indian Non-Government Company
U51909AN2015PTC000252,ISLANDERS MARGIN FREE CANTEEN PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","400,000.00",19-03-15,Andaman and Nicobar Islands,RoC-Chennai,Trading,"Rahiman Basera, First Floor, Marine Hill (Village Phoenix Bay) Port Blair Andaman and Nicobar Islands INDIA 744101",Indian Non-Government Company
U92412AN2015NPL000251,A&N CRICKET FEDERATION,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",10-03-15,Andaman and Nicobar Islands,RoC-Chennai,"Community, personal & Social Services","MB 1-132, Mazar Pahar, Shadipur Port Blair Andaman and Nicobar Islands INDIA 744106",Indian Non-Government Company
U63031AN1993PTC000042,BAY ISLAND TRADING AND MARINE SERVICES PRIVATE LIMITED,ACTIVE IN PROGRESS,Private,Company Limited by Shares,"1,000,000.00","750,300.00",13-12-93,Andaman and Nicobar Islands,RoC-Chennai,"Transport, storage and Communications",Gurunanak Market Aberdeen Bazar Port Blair Andaman and Nicobar Islands INDIA 744104,Indian Non-Government Company
U61100AN1993PTC000041,RAJ MARINE SERVICES PRIVATE LIMITED.,ACTIVE IN PROGRESS,Private,Company Limited by Shares,"1,000,000.00","500,000.00",08-12-93,Andaman and Nicobar Islands,RoC-Chennai,"Transport, storage and Communications",Guru Nawak Market Aberdeen Port Blair Andaman and Nicobar Islands INDIA 744104,Indian Non-Government Company
U61100AN1973PTC000001,BAY ISLANDS SHIPPING COMPANY PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,NA,NA,04-08-73,Andaman and Nicobar Islands,RoC-Chennai,"Transport, storage and Communications",XXX XXX Andaman and Nicobar Islands INDIA 744101,Indian Non-Government Company
U92419AN1996PTC000051,ANDAMAN ADVENTURE SPORTS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,000,000.00","10,000.00",19-04-96,Andaman and Nicobar Islands,RoC-Chennai,"Community, personal & Social Services",10 M G Road Port Blair Andaman and Nicobar Islands INDIA 744101,Indian Non-Government Company
U52190AN1996PTC000052,E.M.JADWET & COMPANY PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,000,000.00",NA,22-04-96,Andaman and Nicobar Islands,RoC-Chennai,Trading,Tower House Aberdeen Bazar Andaman and Nicobar Islands INDIA 744101,Indian Non-Government Company
