CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U26942ML1993PTC003833,ANCHOR CEMENTS PVT LTD,ACTIVE,Private,Company Limited by Shares,"12,500,000.00","510,000.00",11-01-93,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","9TH MILE, NEAR PETROL PUMP, G.S. ROAD, JORABAT Meghalaya INDIA",Indian Non-Government Company
U27107ML1996PLC008270,SHREE SANYEEJI STEELS LTD,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","16,450,000.00",18-01-96,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",15TH MILE RANGSAKONA BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U27107ML1996PLC008272,SHIVA COMMERCIALS LTD,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","14,425,000.00",04-06-96,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",15TH MILE RANGSAKONA BYRNIHAT Meghalaya INDIA 793001,Indian Non-Government Company
U27107ML1996PLC008271,SUYASH COMMERCIALS LTD,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","27,600,000.00",04-06-96,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",15TH MILE RANGSAKONA BYRNIHAT Meghalaya INDIA 793001,Indian Non-Government Company
U27107ML1996PLC004766,J C ENTERPRISES LTD,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","16,985,000.00",04-06-96,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",15TH MILE RANGSAKONA BYRNIHAT Meghalaya INDIA 793001,Indian Non-Government Company
U60231ML2000PTC008582,BCMS TRADERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","483,000.00",12-07-00,Meghalaya,RoC-Shillong,"Transport, storage and Communications","C/O CELLIE MARAK (DIRECTOR), 23 UPPER CHANDMARI TURA Meghalaya INDIA 794002",Indian Non-Government Company
U23109ML2005PTC008361,SHREE SHAKAMBARI FERRO ALLOYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"55,000,000.00","46,479,350.00",25-02-05,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","Village: Riwiang, Branch Post Office:Sienduli Via:Nongstion' Dist: West Khasi Hills Riwiang Meghalaya INDIA 793119",Indian Non-Government Company
U01134ML1918PLC000214,UNITED FRUIT CO LTD,ACTIVE,Public,Company Limited by Shares,"1,225,000.00","1,225,000.00",07-06-18,Meghalaya,RoC-Shillong,Agriculture and Allied Activities,NONGMALI SHILLONG Meghalaya INDIA 793008,Indian Non-Government Company
U85110ML1936PTC000475,COMMERCIAL LOAN CO PRIVATE LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","10,150.00",11-12-36,Meghalaya,RoC-Shillong,"Community, personal & Social Services",MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U63011ML1940PLC000530,UNITED MOTOR TRANSPORTS CO LTD,STRIKE OFF,Public,Company Limited by Shares,"400,000.00","160,000.00",26-02-40,Meghalaya,RoC-Shillong,"Transport, storage and Communications",JAIL ROAD SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U10101ML1945PTC000626,ASSAM MINING AND TRADING CO.PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","11,000.00",03-11-45,Meghalaya,RoC-Shillong,Mining & Quarrying,LAITKOR SHILLONG MEGHALAYA Meghalaya INDIA 793010,Indian Non-Government Company
U72100ML1947PTC000800,MANUFACTURERS & TRADERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","203,750.00",13-06-47,Meghalaya,RoC-Shillong,Business Services,"UPLAND ROAD, LAITUMKHRAH EAST KHASI HILLS SHILLONG Meghalaya INDIA 793003",Indian Non-Government Company
U51909ML1950PTC000943,ALPHA PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"50,000.00","50,000.00",05-04-50,Meghalaya,RoC-Shillong,Trading,G.S.ROAD SHILLONG MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U10101ML1953PTC001035,OSSMELL GIRI & CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","21,000.00",17-11-53,Meghalaya,RoC-Shillong,Mining & Quarrying,"LAWMALI ROAD, SHILLONG Meghalaya INDIA 793001",Indian Non-Government Company
U26942ML1955SGC001056,MAWMLUH-CHERRA CEMENTS LTD,ACTIVE,Public,Company Limited by Shares,"800,000,000.00","728,285,140.00",20-05-55,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",TAXATION BLDG NEAR RAJ BHAVAN DIST E K HILLS SHILLONG Meghalaya INDIA 793001,State Government Company
U01132ML1955PTC001071,SYEDBARI TEA CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"350,000.00","350,000.00",20-12-55,Meghalaya,RoC-Shillong,Agriculture and Allied Activities,Bait-no-Saad Shillong Meghalaya INDIA 793003,Indian Non-Government Company
U24123ML1958PTC001127,ASSAM BONE MILL & FERTILIZERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"300,000.00","41,000.00",10-01-58,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",MAWKHAR EAST ROADSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793002,Indian Non-Government Company
U45309ML1962PTC001193,ASSAM BUILDERS CORPN PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"50,000.00","50,000.00",02-08-62,Meghalaya,RoC-Shillong,Construction,Laitumkhrah Shillong MEGHALAYA Meghalaya INDIA 793003,Indian Non-Government Company
U52310ML1962PTC001195,FRONTIER MEDICAL & TRADING CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"20,000.00",NA,28-08-62,Meghalaya,RoC-Shillong,Trading,shillong shillong meghalaya Meghalaya INDIA 793001,Indian Non-Government Company
U72100ML1963PTC001205,IDEAL MEDICAL CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00",400,09-04-63,Meghalaya,RoC-Shillong,Business Services,LABANSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793004,Indian Non-Government Company
U10101ML1963PLC001207,KOILAJAN COLLIERIES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","488,000.00",23-04-63,Meghalaya,RoC-Shillong,Mining & Quarrying,"UMSOHSUN ROAD, EAST KHASHI HILLS SHILLONG Meghalaya INDIA 793002",Indian Non-Government Company
U72100ML1963PTC001214,ENKAY BHOWMICK & CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","2,500.00",07-10-63,Meghalaya,RoC-Shillong,Business Services,G S ROADSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793002,Indian Non-Government Company
U14107ML1964SGC001230,ASSAM & MEGHALAYA MINERAL DEVELOPMENT CORPN LTD,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","2,344,000.00",19-08-64,Meghalaya,RoC-Shillong,Mining & Quarrying,RISA COLONY SHILLONG Meghalaya INDIA 793003,State Government Company
U92120ML1964PTC001232,MOVIE LIGHT PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"50,000.00",NA,05-11-64,Meghalaya,RoC-Shillong,"Community, personal & Social Services",shillong shillong meghalaya Meghalaya INDIA 793001,Indian Non-Government Company
U55101ML1965PTC001262,FERNDALE RAPSANG PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","165,000.00",23-12-65,Meghalaya,RoC-Shillong,Trading,M. G ROAD SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U26913ML1970PTC001324,MEGHALAYA POTTERIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","897,000.00",24-09-70,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",MENDI PATHAR DIST: EAST GARO HILLS Meghalaya INDIA,Indian Non-Government Company
U75112ML1971SGC001337,MEGHALAYA INDUSTRIAL DEVELOPMENT CORPORATION LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000,000.00","910,941,300.00",06-04-71,Meghalaya,RoC-Shillong,"Community, personal & Social Services","KISMAT, UPLAND ROAD, LAITUMKHRAH SHILLONG Meghalaya INDIA 793003",State Government Company
U51109ML1972PTC001371,MEGHALAYA AUTO AGENCIES PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,050,000.00",30-03-72,Meghalaya,RoC-Shillong,Trading,HAWAKHANATURA MEGHALAYA Meghalaya INDIA 794001,Indian Non-Government Company
U72100ML1972PTC001395,GREEN LAND CREDIT & INVESTMENT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"25,000.00","3,000.00",30-11-72,Meghalaya,RoC-Shillong,Business Services,BARABAZAR G S ROAD SHILLONG Meghalaya INDIA 793002,Indian Non-Government Company
U14107ML1973PLC001398,KOMORRAH LIMESTONE MINING CO LTD,ACTIVE,Public,Company Limited by Shares,"5,000,000.00","4,500,000.00",24-01-73,Meghalaya,RoC-Shillong,Mining & Quarrying,"176 UPPER LACHUMIERE, SHILLONG, Meghalaya INDIA 793001",Indian Non-Government Company
U17119ML1973PTC001416,MEGHALAYA JUTE MANUFACTURING CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","900,000.00",26-05-73,Meghalaya,RoC-Shillong,Manufacturing (Textiles),GREEN HILLS BYRNIHAT RI BHOI DISTRICT Meghalaya INDIA,Indian Non-Government Company
U72100ML1973PTC001427,MEGHALAYA CREDIT & INVESTMENT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"25,000.00","1,000.00",26-06-73,Meghalaya,RoC-Shillong,Business Services,"KERRY COTTAGE, Mawkhar West Road, Shillong Meghalaya INDIA",Indian Non-Government Company
U15549ML1973PTC001438,ASSOCIATED BEVERAGES PVT LTD,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","820,000.00",28-08-73,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),"15TH MILE, BYRNIHAT G.S.ROAD RI BHOI DISTRICT Meghalaya INDIA 793101",Indian Non-Government Company
U65929ML1973PTC001455,GLAMOUR CHIT FUND CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,22-11-73,Meghalaya,RoC-Shillong,Finance,Meghalaya INDIA,Indian Non-Government Company
U51909ML1974PTC001458,ALBERT CHIT FUND CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"30,000.00","1,000.00",07-01-74,Meghalaya,RoC-Shillong,Trading,POLICE BAZAR SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U50101ML1974PTC001463,M.M.MOTOR PVT LTD,DORMANT,Private,Company Limited by Shares,"500,000.00","148,000.00",24-01-74,Meghalaya,RoC-Shillong,Trading,"May-Villa, Near Motinagar Police Beat House, Shillong Meghalaya INDIA 793003",Indian Non-Government Company
U24293ML1974PLC001471,MEGHALAYA ESSENTIAL OIL & CHEMICALS LTD,STRIKE OFF,Public,Company Limited by Guarantee,NA,NA,21-02-74,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","C/O.MEGHALAYA INDUSTRIAL DEV.CORPN. LTD ADDITIONAL SECRETARIAT, SHILLONG. Meghalaya INDIA",Indian Non-Government Company
U27107ML1974PLC001507,MEGHALAYA STEELS LIMITED,ACTIVE,Public,Company Limited by Shares,"30,000,000.00","20,221,000.00",24-05-74,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",UMTRU ROAD NORBUNG EAST KHASI HILLS BYRNIHAT Meghalaya INDIA 793101,Indian Non-Government Company
U31101ML1974PTC001522,GITA CREDIT & INVESTMENT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"30,000.00","2,200.00",06-06-74,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),LAITUMKHRAH SHILLONG Meghalaya INDIA 793003,Indian Non-Government Company
U27310ML1974PLC001523,DEVELOPMENT INVESTORS LTD,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","2,244,700.00",07-06-74,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","TAPASI 176,Upper Lachumiere SHILLONG Meghalaya INDIA 793001",Indian Non-Government Company
U17111ML1974PTC001544,MEGHALAYA SPINNING MILLS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","83,000.00",20-07-74,Meghalaya,RoC-Shillong,Manufacturing (Textiles),BURNIHATDIST EAST KHASI HILLS MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U65929ML1974PTC001564,MAGNALIA FINANCE & CHIT FUND PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"50,000.00","12,000.00",21-08-74,Meghalaya,RoC-Shillong,Finance,BARA BAZAR SHILLONG Meghalaya INDIA 793002,Indian Non-Government Company
U27106ML1974PTC001580,MEGHALAYA METALS & MINERALS PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","502,200.00",20-09-74,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",INDUSTRIAL ESTATE SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
U01117ML1974PLC001595,MEGHALAYA PHYTOCHEMICALS LIMITED.,STRIKE OFF,Public,Company Limited by Shares,"10,000,000.00","9,000,000.00",05-11-74,Meghalaya,RoC-Shillong,Agriculture and Allied Activities,"BARAPANI, DIST. EAST KHASI HILLS Meghalaya INDIA 793103",Indian Non-Government Company
U02001ML1975SGC001611,FOREST DEVELOPMENT CORPN OF MEGHALAYA LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","17,218,800.00",30-01-75,Meghalaya,RoC-Shillong,Agriculture and Allied Activities,"LOWER LACHAUMIERE, EAST KHASI HILLS, SHILLONG, Meghalaya INDIA 793001",State Government Company
U72100ML1975PTC001618,GLAMOUR FINANCE & TRADING CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","5,000.00",03-04-75,Meghalaya,RoC-Shillong,Business Services,SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U72100ML1975PTC001634,MAGNOLIA PHONO SERVICE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"20,000.00","3,000.00",05-09-75,Meghalaya,RoC-Shillong,Business Services,BARABAZAR EAST KHASI HILLS SHILLONG Meghalaya INDIA 793002,Indian Non-Government Company
U19119ML1975PLC001640,MEGHALAYA PENSIONER S LEATHER WORKS LTD,STRIKE OFF,Public,Company Limited by Shares,"1,500,000.00","260,400.00",15-11-75,Meghalaya,RoC-Shillong,Manufacturing (Leather & products thereof),"ARTI VILLE NONGSHILLIANG, Nongthymmai SHILLONG Meghalaya INDIA 793014",Indian Non-Government Company
U40101ML1976GOI001658,NORTH EASTERN ELECTRIC POWER CORPN LTD,ACTIVE,Public,Company Limited by Shares,"50,000,000,000.00","34,261,154,000.00",02-04-76,Meghalaya,RoC-Shillong,"Electricity, Gas & Water companies",BROOKLAND COMPOUND LOWER NEW COLONY DIST.EAST KHASI HILLS SHILLONG Meghalaya INDIA 793003,Union Government Company
U17119ML1976PLC001661,GARO HILLS JUTE MILLS LTD,STRIKE OFF,Public,Company Limited by Guarantee,"100,000.00",NA,14-05-76,Meghalaya,RoC-Shillong,Manufacturing (Textiles),"ROOM NO.415, ADDL.CIVILSECTT.BLDG., SHILLONG-1, Meghalaya INDIA",Indian Non-Government Company
U15319ML1976PTC001665,MICHAEL AGENCIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","6,000.00",29-05-76,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U34103ML1976PTC001672,SHEBA WHEELS PVT LTD,ACTIVE,Private,Company Limited by Shares,"90,000,000.00","7,000,000.00",29-07-76,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),ZIAKUR VILLABISHNUPUR SHILLONG Meghalaya INDIA 793004,Indian Non-Government Company
U63040ML1977SGC001681,MEGHALAYA TOURISM DEVELOPMENT CORPN LTD,ACTIVE,Private,Company Limited by Shares,"100,000,000.00","79,646,000.00",25-01-77,Meghalaya,RoC-Shillong,"Transport, storage and Communications",POLO ROAD SHILLONG Meghalaya INDIA 793001,State Government Company
U65921ML1977PTC001683,PEOPLE HIRE PURCHASE & TRADING CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","144,000.00",15-03-77,Meghalaya,RoC-Shillong,Finance,"KEATING ROAD, SHILLONG, Meghalaya INDIA 793001",Indian Non-Government Company
U36101ML1977PLC001696,NORTH EASTERN HANDICRAFTS AND HANDLOOMS DEVELOPMENT CORPORATION LIMITED,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","20,000,000.00",31-03-77,Meghalaya,RoC-Shillong,Manufacturing (Others),"C/O- PURBASHREE EMPORIUM, NEHHDC LTD, POLICE BAZAR SHILLONG Meghalaya INDIA 793001",Indian Non-Government Company
U32101ML1977PTC001719,HERALD PUBLICATIONS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","6,600.00",08-08-77,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U45203ML1977PTC001725,CONCRETERS INDIA PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","498,000.00",02-11-77,Meghalaya,RoC-Shillong,Construction,SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U33112ML1978PTC001752,PHONE CURE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","4,400.00",18-08-78,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U36101ML1979SGC001762,MEGHALAYA HANDLOOMS AND HANDICRAFTS DEVELOPMENT CORPN LTD,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","14,999,400.00",10-01-79,Meghalaya,RoC-Shillong,Manufacturing (Others),"ROOM NO 410, MEGHALAYA ADDITIONAL SECRETRIAT BUILDING, SHILLONG Meghalaya INDIA 793001",State Government Company
U45209ML1979SGC001767,MEGHALAYA GOVERNMENT CONSTRUCTION CORPORATION LTD,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","7,500,000.00",26-03-79,Meghalaya,RoC-Shillong,Construction,KENCH'S TRACE SHILLONG Meghalaya INDIA 793004,State Government Company
U24129ML1979PTC001779,ASSAM AGRO CHEMICALS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","10,000.00",12-07-79,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",PURBACHAL HARISAVAPARA LABANSHILLONG MEGHALAYA Meghalaya INDIA 793003,Indian Non-Government Company
U33301ML1979SGC001785,MEGHALAYA WATCHES LTD,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00","3,598,000.00",07-08-79,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),"MIDC Building, Upland Road,, I Laitumkhrah,Shillong-793003 SHILLONG Meghalaya INDIA",State Government Company
U20293ML1979SGC001792,MEGHALAYA BAMBOO CHIPS LIMITED,ACTIVE,Public,Company Limited by Shares,"6,000,000.00","4,800,000.00",14-09-79,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),"KISMAT UPLAND ROAD, LAITUMKHRAH, SHILLONG Meghalaya INDIA 793003",State Government Company
U15142ML1980PTC001822,S B REFINERIES & CHEMICALS PVT LTD,ACTIVE,Private,Company Limited by Shares,"3,500,000.00","2,402,000.00",10-06-80,Meghalaya,RoC-Shillong,Manufacturing (Food stuffs),9 TH MILEG S ROAD AMERIGOG BARIDUA RI BHOI MEGHALAYA Meghalaya INDIA 781023,Indian Non-Government Company
U26921ML1980PLC001830,B G INDUSTRIES LTD,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","19,910,500.00",08-08-80,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","POLICE BAZAR, NEAR BIJU CINEMA, SHILLONG, Meghalaya INDIA 793001",Indian Non-Government Company
U26941ML1981PTC001864,UMIAM CALCINATES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",07-02-81,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","BARA BAZAR, G.S.ROAD SHILLONG Meghalaya INDIA 793002",Indian Non-Government Company
U14107ML1981SGC001874,MEGHALAYA MINERAL DEVELOPMENT CORPORATION LTD,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","23,230,000.00",31-03-81,Meghalaya,RoC-Shillong,Mining & Quarrying,"DMR's Campus Risa Colony, Shillong Meghalaya INDIA 793003",State Government Company
U20101ML1982PTC001951,RILUM MATCH SPLINTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","855,200.00",14-06-82,Meghalaya,RoC-Shillong,Manufacturing (Wood Products),SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793002,Indian Non-Government Company
U51909ML1982PTC001970,SOURAVA PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","243,700.00",06-09-82,Meghalaya,RoC-Shillong,Trading,"BISHNUPUR, SHILLONG, Meghalaya INDIA 793013",Indian Non-Government Company
U27107ML1982PTC001974,MEGHALAYA TOWERS & TRUSSES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","800,000.00",18-09-82,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","ORION VIEW POLICE POINT, LAITUMKHRAH, SHILLONG, Meghalaya INDIA 793003",Indian Non-Government Company
U27101ML1982PTC001982,MEGHALAYA TUBES & ENGINEERING PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00",200,11-11-82,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U45202ML1983PTC002070,STS AND ASSOCATES CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","45,000.00",12-08-83,Meghalaya,RoC-Shillong,Construction,EAST LABAN ROADSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793004,Indian Non-Government Company
U22219ML1983PTC002078,PATHFINDER PRESS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","22,000.00",01-09-83,Meghalaya,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",LABANSHILLONG EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793004,Indian Non-Government Company
U27109ML1983PTC002093,MEGHALAYA STEEL REROLLING CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"3,000,000.00","20,000.00",29-09-83,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",ORANGE COTTAGE LAITHUMUKHRAHSHILLONG MEGHALAYA Meghalaya INDIA 793003,Indian Non-Government Company
U10200ML1983PTC002098,HILLS TRADERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","30,000.00",02-11-83,Meghalaya,RoC-Shillong,Mining & Quarrying,ORANGE COTTAGE RED HILL ROADLAITMUKHRAH SHILLONG MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U45202ML1983PTC002100,SAI BUILDERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","200,000.00",09-11-83,Meghalaya,RoC-Shillong,Construction,LAITUMKHRAH SHILLONG Meghalaya INDIA 793003,Indian Non-Government Company
U27108ML1983PTC002103,MARSON STEELS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"4,000,000.00","5,000.00",17-11-83,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",MAIDAVALE CLEVE COLONY SHILLONG- Meghalaya INDIA 793003,Indian Non-Government Company
U55101ML1984PTC002129,RATHORE HOTELS AND TOURS PVT LTD,ACTIVE,Private,Company Limited by Shares,"40,000,000.00","40,000,000.00",06-01-84,Meghalaya,RoC-Shillong,Trading,"ZIAKUR VILLA, BISNUPUR, SHILLONG, Meghalaya INDIA 793004",Indian Non-Government Company
U23209ML1984PTC002130,EMU CHEMICAL AND ADDITIVE PVT LTD,DORMANT,Private,Company Limited by Shares,"200,000.00","2,000.00",10-01-84,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",MEGHALAYA Meghalaya INDIA,Indian Non-Government Company
U51909ML1984PTC002139,MEGHALAYA TRADES AND AGENCIES CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","9,000.00",21-02-84,Meghalaya,RoC-Shillong,Trading,SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U24231ML1984PTC002164,RATHORE INDUSTRIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","20,000.00",24-04-84,Meghalaya,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",ziakur villa bishnupur MEGHALAYA Meghalaya INDIA 793004,Indian Non-Government Company
U74210ML1984PTC002170,SHEBA CONSULTANTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","10,000.00",04-05-84,Meghalaya,RoC-Shillong,Business Services,SHILLONG SHILLONG MEGHALAYA Meghalaya INDIA 793001,Indian Non-Government Company
U45201ML1984PTC002173,RATHORE CONSTRUCTIONS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","15,000.00",10-05-84,Meghalaya,RoC-Shillong,Construction,"ZIAKUR VILLA, BISHNUPUR, SHILLONG, Meghalaya INDIA",Indian Non-Government Company
U45201ML1984PTC002187,DIDDAN CONSTRUCTION PVT LTD,DORMANT,Private,Company Limited by Shares,"2,000,000.00","700,000.00",19-06-84,Meghalaya,RoC-Shillong,Construction,21 UMPLING SHILLONG EASTKHASI HILLS MEGHALAYA Meghalaya INDIA 793006,Indian Non-Government Company
U29119ML1984PTC002199,SPDC ENGINEERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,10-07-84,Meghalaya,RoC-Shillong,Manufacturing (Machinery & Equipments),LAITUMUKHRAH SHILLONG-793003 (NEAR NAJARETH HOSPITAL) shillong Meghalaya INDIA,Indian Non-Government Company
U85110ML1984PTC002221,PINE GROVE NURSING HOME PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","10,000.00",24-08-84,Meghalaya,RoC-Shillong,"Community, personal & Social Services",STAR NONGRUMBAH LAITUMKHRAHSHILLONG DIST EAST KHASI HILLS MEGHALAYA Meghalaya INDIA 793003,Indian Non-Government Company
U55101ML1984PTC002226,FOGLAND HOTEL PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","320,000.00",13-09-84,Meghalaya,RoC-Shillong,Trading,ANJALEE CINEMA BUILDINGCANTONMENT AREA SHILLONG Meghalaya INDIA 793001,Indian Non-Government Company
