CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U27100CT2003PTC021900,KRISHNA IRON STEEL AND POWER PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"19,000,000.00","18,501,250.00",10-09-03,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","Urla Industrial Area, Plot No 821/A, Sarora Chhattisgarh INDIA 493221",Indian Non-Government Company
U00153CT1937PTC000112,RAIPUR FLOUR MILLS PVT. LTD,DORMANT,Private,Company Limited by Shares,"2,000,000.00","2,000,000.00",23-01-37,Chhattisgarh,RoC-Chhattisgarh,NA,"FAFADIH CHOWK, RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
U99999CT1945PTC000282,THE RAIPUR TRANSPORT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","418,500.00",09-10-45,Chhattisgarh,RoC-Chhattisgarh,NA,GREAT EASTERN ROAD N.H. 6 RAIPUR Chhattisgarh INDIA 492001,Indian Non-Government Company
U15312CT1948PTC000479,DOONGAJI RICE MILLS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","300,000.00",08-10-48,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Food stuffs),"PARADISE LODGE, RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
L01119CT1944PLC000635,RAIGARH TRADING CO.LIMITED,ACTIVE,Public,Company Limited by Shares,"2,500,000.00","1,250,000.00",28-04-44,Chhattisgarh,RoC-Chhattisgarh,Agriculture and Allied Activities,HANUMAN SEVA KUNJSTATION ROAD RAIGARH Chhattisgarh INDIA 496001,Indian Non-Government Company
U02710CT1942PLC000724,SHRI GOPAL & COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","200,000.00",09-01-42,Chhattisgarh,RoC-Chhattisgarh,NA,RAIGARH RAIGARH RAIGARH Chhattisgarh INDIA 496001,Indian Non-Government Company
U60221CT1955PTC000802,COMBINED TRANSPORT SERVICE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","114,000.00",03-03-55,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Motor Stand Bilaspur BILASPUR Chhattisgarh INDIA,Indian Non-Government Company
U63030CT1955PTC000803,ANAND TRANSPORT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",30-03-55,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Moudha Para Raipur Chhattisgarh INDIA 492001,Indian Non-Government Company
U60231CT1955PTC000806,MADHYA PRADESH TRANSPORT COMPANY PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","252,000.00",11-05-55,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Ganesh Ram Nagar RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U60210CT1955PTC000814,SURGUJA RAIGARH ROAD WAY PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","277,500.00",09-11-55,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Kharsia road PO Ambikapur SURGUJA Chhattisgarh INDIA,Indian Non-Government Company
U60210CT1956PTC000819,MAHAMAYA MOTOR TRANSPORT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","12,500.00",05-03-56,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Jashpur Nagar RAIGARH Chhattisgarh INDIA,Indian Non-Government Company
U60221CT1956PTC000832,SUDERSHAN TRANSPORT CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"300,000.00","105,000.00",27-12-56,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Bilspur Road BILASPUR Chhattisgarh INDIA,Indian Non-Government Company
U40100CT1934PLC000836,CENTRAL INDIA ELECTRIC SUPPLY CO LTD,ACTIVE,Public,Company Limited by Shares,"750,000.00","508,900.00",12-11-34,Chhattisgarh,RoC-Chhattisgarh,"Electricity, Gas & Water companies",DAYAL BANDH BILASPUR BILASPUR Chhattisgarh INDIA 495001,Indian Non-Government Company
U15143CT1958PTC000847,TAPTI OIL MILLS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",200,26-03-58,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Food stuffs),PO Multai in Distt. Betul BETUL Chhattisgarh INDIA,Indian Non-Government Company
U60221CT1958PTC000850,RAJNANDGAON ROADWAYS PVT LTD,DORMANT,Private,Company Limited by Shares,"500,000.00","258,000.00",16-06-58,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",Bus Stand Rajnandgaon Chhattisgarh Chhattisgarh INDIA 491441,Indian Non-Government Company
U06300CT1958PTC000853,DURG TRANSPORT CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","263,500.00",11-09-58,Chhattisgarh,RoC-Chhattisgarh,NA,GE Road Durg DURG Chhattisgarh INDIA 491001,Indian Non-Government Company
U06300CT1958PTC000854,DURG ROADWAYS PVT LTD,ACTIVE,Private,Company Limited by Shares,"500,000.00","413,000.00",11-09-58,Chhattisgarh,RoC-Chhattisgarh,NA,GE Road Durg DURG Chhattisgarh INDIA 491001,Indian Non-Government Company
U27101CT1958PTC000857,NEW MADHYA PRADESH INDUSTRIES PVT LTD,DORMANT,Private,Company Limited by Shares,"200,000.00","45,000.00",13-10-58,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)",Rawa BhataNear Radio Station Post Office Birgaon RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U60221CT1959PTC000880,LUCKY BHARAT GARAGE PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","616,500.00",16-12-59,Chhattisgarh,RoC-Chhattisgarh,"Transport, storage and Communications",M.G. Road Raipur RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U27201CT1959PTC000881,NAVRATAN INDUSTRIES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","8,400.00",22-12-59,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)",Sadar Bazar Dhamtari RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U27106CT1960PLC000904,HIMMAT STEEL FOUNDRY LTD,DORMANT,Public,Company Limited by Shares,"20,000,000.00","2,200,000.00",30-08-60,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","GROUND FLOOR, PLOT NO.C-1, ADJOINT E-27, SAMTA COLONY RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U27100CT1960PTC000905,MADHYA PRADESH IRON AND STEEL WORKS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",30-08-60,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","NANDANI ROAD, INDUSTRIAL ESTATE BHILAI Chhattisgarh INDIA 490001",Indian Non-Government Company
U24121CT1960PTC000906,RAIPUR METAL PRODUCTS PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",23-09-60,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)",Raipur Bilaspur Road Khamtarai RAIPUR Chhattisgarh INDIA 492001,Indian Non-Government Company
L29111CT1960PLC000913,BHILAI ENGINEERING CORPORATION LIMITED,ACTIVE,Public,Company Limited by Shares,"115,000,000.00","47,193,200.00",03-12-60,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Machinery & Equipments),HATHKHOJ VILLAGE INDUSTRIAL AREA BHILAI DIST. DURG Chhattisgarh INDIA 490001,Indian Non-Government Company
U85320CT1963GAP000953,EASTERN MADHYA PRADESH FLYING & GLIDING CLUB LIMITED,STRIKE OFF,Public,Company Limited by Guarantee,NA,NA,05-01-63,Chhattisgarh,RoC-Chhattisgarh,"Community, personal & Social Services","4831, CIVIL AERODROME RAIPUR Chhattisgarh INDIA 492001",Guarantee and association Company
U65921CT1963PTC000963,RAIPUR FINANCE CORPORATION PVT LTD,DORMANT,Private,Company Limited by Shares,"500,000.00","310,000.00",22-07-63,Chhattisgarh,RoC-Chhattisgarh,Finance,GANESH RAM NAGAR RAIPUR DISTT RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U65921CT1964PTC000994,PIONEER CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","25,000.00",07-12-64,Chhattisgarh,RoC-Chhattisgarh,Finance,"AGARWAL BHAWAN, GAURI SHANKARMANDIR ROAD, RAIGARH . Chhattisgarh INDIA",Indian Non-Government Company
U22121CT1967PTC001023,SHRESTHA UDYOG PVT.LTD.,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","25,200.00",05-04-67,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","MAHAKOSHAL PRESS, CITY STATION ROAD , RAIPUR, Chhattisgarh INDIA",Indian Non-Government Company
U25111CT1967PTC001033,UNITED TYRES M P PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","7,000.00",16-12-67,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","DIXIT BLDG., MADHA PURA, RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U65991CT1968PTC001035,DHANSHRI PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",06-01-68,Chhattisgarh,RoC-Chhattisgarh,Finance,"MADAN BUILDING, MAHATMA GANDHI ROAD, RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
U22122CT1970PTC001070,DHOTE PRINTERS PVT LTD,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","2,810,000.00",07-02-70,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","26, INDUSTRIAL ESTATE, BHANPURI, RAIPUR Chhattisgarh INDIA 493221",Indian Non-Government Company
U65910CT1970PTC001077,DHANLAXMI FINANCE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","7,500.00",03-10-70,Chhattisgarh,RoC-Chhattisgarh,Finance,"GURU NANAK CHOWK, RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
L27105CT1971PLC001096,BWL LIMITED,ACTIVE,Public,Company Limited by Shares,"150,000,000.00","93,199,650.00",22-06-71,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)",INDUSTRIAL AREA BHILAI. Chhattisgarh INDIA 490026,Indian Non-Government Company
U27101CT1971PTC001098,BATRA IRON & STEEL WORKS PVT LTD,DORMANT,Private,Company Limited by Shares,"2,500,000.00","100,000.00",14-07-71,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","G.E. ROAD, P.O.KURHARI, DURG, Chhattisgarh INDIA",Indian Non-Government Company
U65999CT1972PTC001138,CHATISGARH MUTUAL BENEFIT FINANCE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",200,08-08-72,Chhattisgarh,RoC-Chhattisgarh,Finance,CG CG KORBA Chhattisgarh INDIA,Indian Non-Government Company
U27106CT1972PLC001149,ALLIED STEELS LIMITED,DORMANT,Public,Company Limited by Shares,"20,000,000.00","10,500,000.00",28-09-72,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","FLAT NO. 62, VIRDI COLONY, RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U65991CT1973PTC001162,RAKESH CHIT FUND PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",09-01-73,Chhattisgarh,RoC-Chhattisgarh,Finance,"MOTOR STAND, RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
U65999CT1973PTC001188,JYOTIMA FINANCE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",26-05-73,Chhattisgarh,RoC-Chhattisgarh,Finance,THAKUR ROAD SADAR WARD JAGDALPUR Chhattisgarh INDIA 494001,Indian Non-Government Company
U27104CT1973PTC001206,ANAND BEHARI STEEL WIRE PRODUCTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","4,000.00",27-07-73,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)",NATHANI NIKITAN CIVIL LINE RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U28123CT1973PTC001210,ASIATIC RADIATORS PVT LTD,DORMANT,Private,Company Limited by Shares,"500,000.00","100,000.00",16-08-73,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","625, AGARWAL BHAWAN, BUDDEOGANJ, JASHPUR Chhattisgarh INDIA",Indian Non-Government Company
U65999CT1974PTC001247,KAMGAR VIKAS SAVING & FINANCE CO PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","50,000.00",17-01-74,Chhattisgarh,RoC-Chhattisgarh,Finance,BUDHWARI BAZAR BILASPUR DISTT-BILASPUR Chhattisgarh INDIA,Indian Non-Government Company
U65921CT1974PTC001257,GAUTAM FINANCE & CHIT FUND PVT. LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",200,05-03-74,Chhattisgarh,RoC-Chhattisgarh,Finance,HALWAL LAIN RAIPUR DISTT-RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U28931CT1982PTC001258,ASHOK STEEL ROLLING MILLS (RAIPUR) PVT LTD,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","600,000.00",06-01-82,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","JAWAHAR NAGAR, RAIPUR. DISTT-RAIPUR. Chhattisgarh INDIA 492001",Indian Non-Government Company
U65992CT1974PTC001262,RED STAR CHIT FUND & COAL TRADERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000,000.00","1,000,000.00",16-03-74,Chhattisgarh,RoC-Chhattisgarh,Finance,NEW KHURSIPUR BHILAI DISTT-BHILAI Chhattisgarh INDIA,Indian Non-Government Company
U67110CT1974PLC001286,BHILAI INVESTMENTS LTD,ACTIVE,Public,Company Limited by Shares,"15,000,000.00","12,000,000.00",07-08-74,Chhattisgarh,RoC-Chhattisgarh,Finance,39/2 NEHRU NAGAR (EAST) BHILAI Chhattisgarh INDIA,Indian Non-Government Company
U65991CT1974PTC001300,VIPUL INVESTMENT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",09-10-74,Chhattisgarh,RoC-Chhattisgarh,Finance,"NEAR PREM ICE FACTORY, LINK ROAD, BILASPUR Chhattisgarh INDIA 495001",Indian Non-Government Company
U65991CT1974PTC001306,DANTESHWARI SAVINGS & FINANCIERS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"100,000.00",2,07-11-74,Chhattisgarh,RoC-Chhattisgarh,Finance,"LAXMI NIWAS ROOM NO. 5,NAYA PARA JAGDALPUR BASTAR. Chhattisgarh INDIA",Indian Non-Government Company
U65991CT1975PTC001316,RAJDHAN INVESTMENT PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"150,000.00","10,000.00",09-01-75,Chhattisgarh,RoC-Chhattisgarh,Finance,"GANDHI CHOWK RAIGARH, DISTT.RAIGARH, Chhattisgarh INDIA",Indian Non-Government Company
U02710CT1975PTC001330,PRASANTH ARC FLUXES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","200,000.00",25-04-75,Chhattisgarh,RoC-Chhattisgarh,NA,"35, VIVEKANANDNAGAR,NEAR PENSION BADA RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U27310CT1975PTC001333,BECO STEEL CASTINGS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","400,000.00",05-05-75,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","INDUSTRIAL AREA,. BHILAI Chhattisgarh INDIA",Indian Non-Government Company
U65991CT1975PTC001340,PRATIBHA FINANCE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",18-06-75,Chhattisgarh,RoC-Chhattisgarh,Finance,"OPP JAGODIA RICE MILL,DAYAL BAND, BILASPUR Chhattisgarh INDIA 495001",Indian Non-Government Company
U55101CT1976PTC001358,VISHAL HOTEL PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","50,000.00",09-02-76,Chhattisgarh,RoC-Chhattisgarh,Trading,"269, nathani bhawan, g.e. road, raipur RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U45203CT1976PTC001374,BHARAT STRUCTURALS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00","170,000.00",06-07-76,Chhattisgarh,RoC-Chhattisgarh,Construction,"61-INDUSTRIAL ESTATE NANDINIROAD, BHILAI. bhilai Chhattisgarh INDIA",Indian Non-Government Company
U00142CT1977PTC001421,AJAY MINING PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","3,000.00",28-10-77,Chhattisgarh,RoC-Chhattisgarh,NA,C.G. C.G. RAJNANDGAON Chhattisgarh INDIA,Indian Non-Government Company
U52190CT1978PTC001432,J S STEEL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,404,800.00",12-01-78,Chhattisgarh,RoC-Chhattisgarh,Trading,"1/A, 1 & 1/D, INDUSTRIAL ESTATE BHILAI Chhattisgarh INDIA 490026",Indian Non-Government Company
U45201CT1978PTC001456,BSBK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"102,500,000.00","48,854,900.00",03-07-78,Chhattisgarh,RoC-Chhattisgarh,Construction,"4TH FLOOR ,SURYA TREASURE ISLAND MALL JUNWANI BHILAI Chhattisgarh INDIA 490020",Indian Non-Government Company
U02423CT1978PTC001460,DOGAR STRIPS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","96,184.00",01-08-78,Chhattisgarh,RoC-Chhattisgarh,NA,"durga niwas, station road, raipur, c.g. RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U45203CT1978PTC001472,SAMANT CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","3,225,000.00",27-09-78,Chhattisgarh,RoC-Chhattisgarh,Construction,Nityanandam Rohni Puram RAIPUR Chhattisgarh INDIA 492010,Indian Non-Government Company
U24119CT1978PTC001483,CHHATISGARH CHEMICALS PVT LTD,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","1,519,000.00",16-11-78,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","10, INDUSTRIAL AREA TIFRA BILASPUR Chhattisgarh INDIA 495001",Indian Non-Government Company
U00241CT1979PLC001494,MADHYA PRADSH & MAHARASHTRA MINERALS & CHEMICALS LTD,DORMANT,Public,Company Limited by Shares,"1,000,000.00","10,000.00",29-01-79,Chhattisgarh,RoC-Chhattisgarh,NA,CHANDI DONGARI FLUORITE MINES . P.O. CHICHOLA RAJNANDGAON Chhattisgarh INDIA,Indian Non-Government Company
U91122CT1979PTC001523,SHREE GOPAL RICE & OIL MILLS PVT LTD,DORMANT,Private,Company Limited by Shares,"4,000,000.00","54,000.00",20-06-79,Chhattisgarh,RoC-Chhattisgarh,NA,"kehla harri oad, bilha, distict, BILASPUR Chhattisgarh INDIA",Indian Non-Government Company
U15143CT1979PTC001526,SAL UDYOG PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","1,950,000.00",04-07-79,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Food stuffs),"17, INDUSTRIAL AREABHANPUR RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
U17121CT1979PTC001546,LUNKAD TEXTILES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","415,000.00",28-09-79,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Textiles),SANTOSH BHAWAN BUDHAPARA RAIPUR Chhattisgarh INDIA 492001,Indian Non-Government Company
U27101CT1979PTC001555,DOGAR TOOLS PRIVATE LIMITED,UNDER LIQUIDATION,Private,Company Limited by Shares,"1,200,000.00","1,151,700.00",27-10-79,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","DOGAR NIWAS, STATION ROAD, RAIPUR. Chhattisgarh INDIA 492001",Indian Non-Government Company
U15142CT1979PLC001578,INDIAN SPECIALITY FATS LIMITED,DORMANT,Public,Company Limited by Shares,"40,000,000.00","18,000,000.00",13-12-79,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Food stuffs),SHANTI SADA 1 MAIDANPATH CHOUBEY COLONY RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U15142CT1979PLC001579,THE BASTAR OIL MILLS & INDUSTRIES LIMITED,ACTIVE,Public,Company Limited by Shares,"3,500,000.00","1,700,000.00",14-12-79,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Food stuffs),KURANDI ROAD JAGDALPUR BASTAR Chhattisgarh INDIA 494001,Indian Non-Government Company
U02411CT1980PTC001585,KUSUM KEMIKALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","1,692,000.00",08-01-80,Chhattisgarh,RoC-Chhattisgarh,Agriculture and Allied Activities,"NATHANI BUILDING, SHASTRI CHOWK, RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
U28910CT1980PTC001592,SANGAM FORGINGS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","13,600,300.00",30-01-80,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","28, Industrial Estate Tedesara RAJNANDGAON Chhattisgarh INDIA 491441",Indian Non-Government Company
U27320CT1980PTC001593,SIMPLEX CASTINGS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"25,000,000.00",200,30-01-80,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","5, INDUSTRIAL ESTATE BHILAI Chhattisgarh INDIA 490001",Indian Non-Government Company
U02710CT1980PTC001594,CHHATISGARH METALS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","15,050.00",30-01-80,Chhattisgarh,RoC-Chhattisgarh,NA,"5-C, INDUSTRIAL ESTATE NANDINI ROAD BHILAI Chhattisgarh INDIA 490026",Indian Non-Government Company
U28113CT1980PTC001596,SIMPLEX FABRICATORS PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","3,272,000.00",30-01-80,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","11, NANDINI ROAD BHILAI DURG C.G. Chhattisgarh INDIA 490026",Indian Non-Government Company
U65991CT1980PTC001611,SHRI GOPAL ESTATES & FINANCE PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","20,400.00",05-04-80,Chhattisgarh,RoC-Chhattisgarh,Finance,BAJRANG MEDICAL STORES NATHANI ROAD SADAR BAZAR RAIPUR Chhattisgarh INDIA 492001,Indian Non-Government Company
U74140CT1980PTC001614,CHHATTISGARH ENTERPRISES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","65,000.00",17-04-80,Chhattisgarh,RoC-Chhattisgarh,Business Services,"ARORA HOUSE, 2/9, WARD NO 3,CIVIL LINES, RAIPUR Chhattisgarh INDIA",Indian Non-Government Company
U27101CT1980PTC001648,SWASTIK WIRE PVT LTD,DORMANT,Private,Company Limited by Shares,"500,000.00",200,21-08-80,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","18,INDUSTRIAL AREA,BHANPURI,,RAIPUR, PO- BIRGAON RAIPUR CG Chhattisgarh INDIA",Indian Non-Government Company
U15412CT1980PTC001655,BHARAT FOOD PRODUCTS & BISCUITS COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","2,700,000.00",06-09-80,Chhattisgarh,RoC-Chhattisgarh,Manufacturing (Food stuffs),"2ND FLOOR, PITHALIYA COMPLEX, K.K. ROAD RAIPUR Chhattisgarh INDIA 492009",Indian Non-Government Company
U23109CT1980PTC001681,NAV BHARAT WOOD DISTILLATIONS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",200,14-11-80,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Metals & Chemicals, and products thereof)","NAV BHARAT HOUSE, PRATAP GANJ,PARA, JAGDALPUR Chhattisgarh INDIA",Indian Non-Government Company
L21012CT1980PLC001682,MADHYA BHARAT PAPERS LIMITED,ACTIVE,Public,Company Limited by Shares,"300,000,000.00","34,100,000.00",14-11-80,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",VILLAGE BIRGAHNI RLY& P.O. CHAMPA JANJGIR CHAMPA Chhattisgarh INDIA 495671,Indian Non-Government Company
U02720CT1981PTC001724,ISPAT CAST PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","2,000.00",06-02-81,Chhattisgarh,RoC-Chhattisgarh,NA,C.G. C.G. DURG Chhattisgarh INDIA,Indian Non-Government Company
U45203CT1981PTC001745,SYNDICATE ENGINEERING CO (BHILAI) PVT LTD,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",26-03-81,Chhattisgarh,RoC-Chhattisgarh,Construction,"61, INDUSTRIAL ESTATE NANDNI ROAD BHILAI Chhattisgarh INDIA 490026",Indian Non-Government Company
U45203CT1981PTC001746,BHARAT INDUSTRIAL WORKS (BHILAI) PVT LTD,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","5,000,000.00",26-03-81,Chhattisgarh,RoC-Chhattisgarh,Construction,"21, HEAVY INDUSTRIAL AREA, HATHKHOJ, BHILAI Chhattisgarh INDIA 490026",Indian Non-Government Company
U22121CT1981PTC001750,SHAKTI RAJUDYOG (RAIPUR) PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","60,000.00",02-04-81,Chhattisgarh,RoC-Chhattisgarh,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",C/OMAHAKOSHAL PRESS PANDRI RAIPUR Chhattisgarh INDIA,Indian Non-Government Company
U70101CT1981PTC001763,NAKODA ESTATE AND FINANCE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",28-04-81,Chhattisgarh,RoC-Chhattisgarh,Real Estate and Renting,"NEAR ANUPAM GARDEN, G E ROAD, TATIBANDH, RAIPUR Chhattisgarh INDIA 492001",Indian Non-Government Company
U45202CT1981PTC001764,ROYAL CONSTRUCTION CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"900,000.00","900,000.00",28-04-81,Chhattisgarh,RoC-Chhattisgarh,Construction,MALVIYA NAGAR DURG DISTT-DURG Chhattisgarh INDIA,Indian Non-Government Company
