CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U72100TR2010PTC008310,AGARTALA INFORMATION TECHNOLOGY PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"5,000,000.00","210,000.00",09-09-10,Tripura,RoC-Shillong,Business Services,54/7 N S ROAD AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U70109TR2010PTC008316,HOMETOWN PROJECTS & CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","180,000.00",16-11-10,Tripura,RoC-Shillong,Real Estate and Renting,JAGAHARIMURA AGARTALA Tripura INDIA 799004,Indian Non-Government Company
U52399TR2010PTC008318,PILAK MARKETING INDIA PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","150,000.00",28-12-10,Tripura,RoC-Shillong,Trading,"JAGANNATH BARI ROAD, LIFELINE BUILDING 2ND FLOOR NEAR AGARTALA PRESS CLUB AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U60231TR2010PTC008317,FELICITAS LOGISTICS AND WAREHOUSING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","200,000.00",24-11-10,Tripura,RoC-Shillong,"Transport, storage and Communications",PALACE COMPOUND (WEST) COLONEL CHOWMOHANI AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U51909TR2010PLC008315,TRIPURA SUNDARI ENTRADE LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"1,000,000.00","700,000.00",11-11-10,Tripura,RoC-Shillong,Trading,"EAST DHWAJANAGAR, NEAR N.H. 44 P.O. GOKULPUR, P.S. R.K. PUR UDAIPUR Tripura INDIA 799114",Indian Non-Government Company
U25190TR2010PTC008314,PROXIMA RUBBERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","2,375,000.00",04-11-10,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","5,THAKUR PALLI ROAD KRISHNANAGAR AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U24100TR2011PTC008321,TRIPURESWARI BIO-TECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","501,000.00",29-03-11,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",SHYAMAPRASAD ANANDANAGAR Jogendranagar Tripura INDIA 799010,Indian Non-Government Company
U20296TR2011PTC008319,GANDHIGRAM CANE AND BAMBOO CLUSTER PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",07-02-11,Tripura,RoC-Shillong,Manufacturing (Wood Products),GANDHIGRAM AGARTALA AGARTALA Tripura INDIA 799012,Indian Non-Government Company
U50102TR2011PTC008320,OSCAR MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"16,000,000.00","6,000,000.00",24-03-11,Tripura,RoC-Shillong,Trading,B.K. ROAD BANAMALIPUR AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U55101TR2011PTC008322,RAJ CONTINENTAL HOTELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","300,000.00",30-03-11,Tripura,RoC-Shillong,Trading,B.K. ROAD BANAMALIPUR AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U70100TR2011PTC008323,TIWARY BUSINESS VENTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",05-05-11,Tripura,RoC-Shillong,Real Estate and Renting,"VILL BHAGALPUR, NARSINGARH P.O. BIMANGARH AGARTALA Tripura INDIA 799015",Indian Non-Government Company
U25199TR2011PTC008324,MAA RUBBER PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","500,000.00",11-05-11,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","Vill:Badhar Ghat, Matri Pally PO:Siddhiashram, PS:Amtali Agartala Tripura INDIA 799003",Indian Non-Government Company
U15490TR2011PTC008326,AGARTALA DAIRY FOODE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"13,000,000.00","13,000,000.00",27-06-11,Tripura,RoC-Shillong,Manufacturing (Food stuffs),35A Bodujungnagr Industrial Growth Center AGARTALA Tripura INDIA 799008,Indian Non-Government Company
U45202TR2011PTC008325,SD BUILDWORKS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","150,000.00",03-06-11,Tripura,RoC-Shillong,Construction,"78, H.G.B ROAD, MELARMATH AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U70100TR2011PTC008329,AGARTALA PROMOTERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",12-08-11,Tripura,RoC-Shillong,Real Estate and Renting,BANMALIPUR AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U51909TR2011PLC008328,SUBHA COMMERCIAL SERVICES LIMITED.,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","15,653,800.00",04-08-11,Tripura,RoC-Shillong,Trading,JOYNAGAR 1 NO. AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U51909TR2011PTC008332,BMR COMMERCE & CONCEPTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,381,000.00",15-09-11,Tripura,RoC-Shillong,Trading,"C/O MADHU SUDHAN SAHA 27, RAMNAGAR MAIN ROAD, P.O. RAMNAGAR, AGARTALA Tripura INDIA 799002",Indian Non-Government Company
U01100TR2011PTC008327,GOMATI AGRI PRODUCER PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","1,000,000.00",21-07-11,Tripura,RoC-Shillong,Agriculture and Allied Activities,"Vill : Bagma, P .O. : Bagma Udaipur Tripura INDIA 799119",Indian Non-Government Company
U93000TR2011NPL008335,BODHJUNGNAGAR INDUSTRIAL DEVELOPMENT ASSOCIATION,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",04-10-11,Tripura,RoC-Shillong,"Community, personal & Social Services","Administrative Block, Engineering Cell, Industrial Growth Centre, P.O - RK Nagar, Bodhjungnagar Tripura INDIA 799008",Indian Non-Government Company
U72900TR2011PTC008330,PAL COMPUTER PRINT TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",02-09-11,Tripura,RoC-Shillong,Business Services,"Ramnagar Road No- 8, Landmark Near Durga Chowmuhani Agartala Tripura INDIA 799002",Indian Non-Government Company
U51909TR2011PTC008334,USHA DEY MARKETING PTIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",27-09-11,Tripura,RoC-Shillong,Trading,"MELAR MATH, GANGAIL ROAD TOWN - AGARTALA, SAB DIV-SADAR, DIST - TRIPURA WES AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U51909TR2011PTC008333,R.A.M. TRADING COMPANY PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",20-09-11,Tripura,RoC-Shillong,Trading,RABINDRA NAGAR DUKLI EAST AGARTALA AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U45201TR2011PLC008331,HAPPYLIFE PROJECTS INDIA LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"5,000,000.00","500,000.00",07-09-11,Tripura,RoC-Shillong,Construction,"Nager Jala, Near Jahar Bridge P.O. A.D. Nagar Agartala Tripura INDIA 799003",Indian Non-Government Company
U65990TR2011NPL008340,POLAR MICRO FINANCE LIMITED.,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","11,030,000.00",02-12-11,Tripura,RoC-Shillong,Finance,"POLAR HOUSE BORDOWALI CHOWDHURI MILL, P.O.- A. D. NAGAR AGARTALA Tripura INDIA 799003",Indian Non-Government Company
U72200TR2011PTC008336,SENRYSA TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","1,350,000.00",12-10-11,Tripura,RoC-Shillong,Business Services,"Water Supply Road, Near Anik Club Dhaleswar Agartala Tripura INDIA 799004",Indian Non-Government Company
U52206TR2011PTC008337,UDAYAN SALES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",01-11-11,Tripura,RoC-Shillong,Trading,"228, Sonamura; Town/Vill-Rajarbag P S - Radhakishorpur Udaipur Tripura INDIA 799116",Indian Non-Government Company
U51909TR2011PTC008338,VIVEKANANDA TRADE & COMMERCE PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"10,000,000.00","400,000.00",09-11-11,Tripura,RoC-Shillong,Trading,HOSPITAL ROAD EXTENSION PARADISE CHOWMUHANI AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U65910TR2012NPL008342,SUBHA MICRO FINANCIAL SERVICES LIMITED.,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","16,243,600.00",17-01-12,Tripura,RoC-Shillong,Finance,JOYNAGAR 1 NO AGARTALA AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U52399TR2011PTC008339,SHOMELAL BAG BAZAR PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",29-11-11,Tripura,RoC-Shillong,Trading,"Hawkers Corner, P.O. Agartala P.S. West Kotwali, Sadar Agartala Tripura INDIA 799001",Indian Non-Government Company
U72300TR2012PTC008348,AYUSHMAN INFOTECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",20-02-12,Tripura,RoC-Shillong,Business Services,"BARDOWALI, EAST SIDE OF NAGERJOLA MOTOR STAND, A. B. ROAD, P.O.- A. D. NAGAR, AGARTALA Tripura INDIA 799003",Indian Non-Government Company
U20296TR2012PTC008341,LONGTRAI HACHUK ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",11-01-12,Tripura,RoC-Shillong,Manufacturing (Wood Products),"Overseas Mansion, Room No.36 H.G.B.Road,1st Floor Agartala Tripura INDIA 799001",Indian Non-Government Company
U52209TR2012PLC008343,DREAMS AGRO LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",27-01-12,Tripura,RoC-Shillong,Trading,KER CHOWMUHANI T G ROAD AGARTALA Tripura INDIA 799002,Indian Non-Government Company
U01400TR2012PLC008344,RAJWARSHI PROJECTS AND SERVICES LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"1,000,000.00","1,000,000.00",30-01-12,Tripura,RoC-Shillong,Agriculture and Allied Activities,"78 HGB Road Melarmath, Agartala West Tripura Tripura INDIA 799107",Indian Non-Government Company
U51909TR2012PTC008345,HAPPYLIFE BUSINESS VENTURES PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","150,000.00",06-02-12,Tripura,RoC-Shillong,Trading,"Nager Jala, Near Jahar Bridge P.O. A.D. Nagar Agartala Tripura INDIA 799003",Indian Non-Government Company
U01403TR2012PTC008346,HAPPYLIFE AQUA & AGRI FARMS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","150,000.00",08-02-12,Tripura,RoC-Shillong,Agriculture and Allied Activities,"Nager Jala, Near Jahar Bridge P.O. A.D. Nagar Agartala Tripura INDIA 799003",Indian Non-Government Company
U22190TR2012PTC008347,PRANTAR PRINTERS AND PUBLISHERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,250,000.00","2,250,000.00",09-02-12,Tripura,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",LAKE CHOWMUHANI PRAGATI ROAD AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U01403TR2012PTC008349,TRIPURA AGRO CHEMICALS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"10,000,000.00","1,000,000.00",03-04-12,Tripura,RoC-Shillong,Agriculture and Allied Activities,"171, NUTAN PATTI, P.S.DHARMANAGAR DHARMANAGAR Tripura INDIA 799250",Indian Non-Government Company
U45400TR2012PLC008350,GANGOTRI INDUSTRIAL PROJECT & SERVICE LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",27-04-12,Tripura,RoC-Shillong,Construction,Madhapara Near Chalamansangha Agartala Tripura INDIA 799001,Indian Non-Government Company
U65910TR2012NPL008351,HAPPYLIFE MICRO FINANCIERS,ACTIVE,Private,Company Limited by Guarantee,NA,NA,30-04-12,Tripura,RoC-Shillong,Finance,"Nager Jala, Near Jahar Bridge P.O. A.D. Nagar Agartala Tripura INDIA 799003",Indian Non-Government Company
U25190TR2012PTC008352,ABM RUBBER INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"40,000,000.00","100,000.00",15-05-12,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","BADHARGHAT P.O. SIDDHI ASHRAM, P.S- AGARTALA WEST AGARTALA Tripura INDIA 799003",Indian Non-Government Company
U72200TR2012PTC008353,SCAMPER TECHNOLOGIES & SERVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",12-06-12,Tripura,RoC-Shillong,Business Services,"Old Cornel House (Singh Para) Near Post Office Chowmuhani, 45, H.G.B Road Agartala Tripura INDIA 799001",Indian Non-Government Company
U21093TR2012PTC008357,ATLANTIS PAPER INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",16-07-12,Tripura,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",NORTH GATE OF RAJBARI AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U65920TR2012NPL008354,BANGIYA GRAMIN VIKASH MICRO FINANCE,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",19-06-12,Tripura,RoC-Shillong,Finance,BETAGA BELONIA TRIPURA Tripura INDIA 799144,Indian Non-Government Company
U70101TR2012PTC008355,PRERONA EARTHMOVERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",09-07-12,Tripura,RoC-Shillong,Real Estate and Renting,HALHALI KAMALPUR Tripura INDIA 799286,Indian Non-Government Company
U51909TR2012PTC008359,AARONG UDYOG PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","3,000,000.00",19-07-12,Tripura,RoC-Shillong,Trading,BIJOY KUMAR CHOWMUHANI KRISHNANAGAR AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U51909TR2012PTC008358,GIRIBALA UDYOG PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","3,000,000.00",19-07-12,Tripura,RoC-Shillong,Trading,"542, HARI GANGA BASAK ROAD AGARTALA AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U70101TR2012PTC008356,TRISHNA PROJECTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",11-07-12,Tripura,RoC-Shillong,Real Estate and Renting,"SUPRABHAT BUILDING, HOSPITAL ROAD BISHALGARH, TRIPURA Tripura INDIA 799102",Indian Non-Government Company
U45201TR2012PLC008360,G.K.S. KINSHIP PROJECTS AND CONSTRUCTION LIMITED,ACTIVE,Public,Company Limited by Shares,"500,000.00","500,000.00",26-07-12,Tripura,RoC-Shillong,Construction,AMBASSA AMBASSA Tripura INDIA 799289,Indian Non-Government Company
U70101TR2012PTC008370,SNIGDHA ESTATES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",25-10-12,Tripura,RoC-Shillong,Real Estate and Renting,JOYNAGAR NABADIGANTA LANE AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U50101TR2012PTC008365,AUTO MOOVERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","255,000.00",11-09-12,Tripura,RoC-Shillong,Trading,EAST THANA ROAD OPPOSITE EAST AGARTALA POLICE STATION AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U65920TR2012NPL008361,SUBHA MANGALDEEP MICRO FINANCE,ACTIVE,Private,Company Limited by Guarantee,NA,NA,13-08-12,Tripura,RoC-Shillong,Finance,"RANIR BAZAR, DHANCHOWMUHANI THANA ROAD TRIPURA WEST Tripura INDIA 799035",Indian Non-Government Company
U65920TR2012NPL008362,SUSAMPARK MICRO FINANCE,ACTIVE,Private,Company Limited by Guarantee,NA,NA,17-08-12,Tripura,RoC-Shillong,Finance,"HOUSE NO - 311/A, WARD NO. - 11, NEAR DHASAMI GHAT, H.G.B. ROAD AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U45203TR2012PTC008363,CURIOSITY CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","150,000.00",22-08-12,Tripura,RoC-Shillong,Construction,"37, CENTRAL ROAD AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U20293TR2012PTC008364,C.K. BUSINESS VENTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",05-09-12,Tripura,RoC-Shillong,Manufacturing (Wood Products),Vill. & P.O. Sonamura Town Sonamura Tripura INDIA 799131,Indian Non-Government Company
U72200TR2012PTC008366,BIH TECHNOLOGIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",01-10-12,Tripura,RoC-Shillong,Business Services,"Hapania, Near TMC Road PO- ONGC, PS - Amtali, Sadar Agartala Tripura INDIA 799014",Indian Non-Government Company
U65100TR2012NPL008368,TRISHNA MICRO FINANCE,ACTIVE,Private,Company Limited by Guarantee,NA,NA,12-10-12,Tripura,RoC-Shillong,Finance,"Suprabhat Building, Office Tilla Ward No.5, Bishalgarh Agartala Tripura INDIA 799102",Indian Non-Government Company
U52335TR2012PTC008372,BHAUMIK TRADELINK PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",15-11-12,Tripura,RoC-Shillong,Trading,Post Box No - 129 Agartala West Tripura Tripura INDIA 799001,Indian Non-Government Company
U15495TR2012PTC008367,DEB AGRO FOOD PRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",05-10-12,Tripura,RoC-Shillong,Manufacturing (Food stuffs),"C/O Bharat Tirtha Darshan 112, Motor Stand Agartala Tripura INDIA 799001",Indian Non-Government Company
U45203TR2012PTC008369,AMBROGIO CONSTRU-TECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","150,000.00",18-10-12,Tripura,RoC-Shillong,Construction,MALAN CHAKRA SRINAGAR ROAD NO.1 P.O. A D NAGAR AGARTALA TRIPURA WEST Tripura INDIA 799003,Indian Non-Government Company
U74900TR2012PTC008371,G.K(GURUKUL) INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",29-10-12,Tripura,RoC-Shillong,Business Services,"15, NORTH BANAMALIPUR B.K ROAD AGARTALA, NEAR BOYS BUDJUNG SCHOOL AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U01403TR2012PTC008374,TRIPURASHWARI AGRO PRODUCT PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","200,000.00",20-11-12,Tripura,RoC-Shillong,Agriculture and Allied Activities,"RAKESH SAHA, SHIV RUBBER RADHANAGAR, P.O. - AGARTALA AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U80903TR2012PTC008373,INNOVATE VENTURES (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",16-11-12,Tripura,RoC-Shillong,"Community, personal & Social Services","37 , OFFICE LANE P.O - AGARTALA H.O , P.S - WEST AGARTALA AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U20293TR2012PTC008375,TRIPURASUNDARI BAMBOO PRODUCTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",14-12-12,Tripura,RoC-Shillong,Manufacturing (Wood Products),"SHED NO.7, BODHJUNG NAGAR GROWTH CENTRE BODHJUNG NAGAR TRIPURA WEST Tripura INDIA 799008",Indian Non-Government Company
U51909TR2012PTC008378,HILL INNOVATIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","300,000.00",24-12-12,Tripura,RoC-Shillong,Trading,"29, Central Road Kamanchowmani Agartala Tripura INDIA 799001",Indian Non-Government Company
U27100TR2012PTC008376,CHANDIMATA STEELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","3,600,000.00",19-12-12,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","Chittaranjan Road, P.O. Agartala College Agartala Tripura INDIA 799004",Indian Non-Government Company
U74120TR2012PTC008377,BHAUMIK CONSULTANCY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",20-12-12,Tripura,RoC-Shillong,Business Services,DHALESWAR ROAD NO 2 EAST AGARTALA AGARTALA Tripura INDIA 799007,Indian Non-Government Company
U65190TR2013NPL008382,SAMPARK MICRO FINANCE,ACTIVE,Private,Company Limited by Guarantee,NA,NA,07-03-13,Tripura,RoC-Shillong,Finance,"HOUSE NO 311/A, WARD NO.-11 NEAR DASHAMI GATE, H.G.B.ROAD AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U80300TR2012PTC008379,GREEN-EXCELLENCE ACADEMIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","500,000.00",27-12-12,Tripura,RoC-Shillong,"Community, personal & Social Services","4 - MANTRI BARI ROAD , 2ND FLOOR ABOVE TANISHQ SHOWROOM , P.O - AGARTALA H.O AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U65190TR2013NPL008380,DHRUBAJYOTI MICROFINANCE (INDIA) COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","1,000,000.00",11-01-13,Tripura,RoC-Shillong,Finance,"H/O MR. SANDIP PAL , C/O LT. RANJIT KUMAR PAL VILL - TRTC PARA ,G.C ROAD,NEAR TRIBAL REST HOUSE AMBASSA Tripura INDIA 799289",Indian Non-Government Company
U70101TR2013PLC008384,KAR BUILDERS LIMITED,ACTIVE,Public,Company Limited by Shares,"500,000.00","500,000.00",15-03-13,Tripura,RoC-Shillong,Real Estate and Renting,"VILL & POST - WEST NOABADI (KHAYEZPUR) KHAYEZPUR TO G B ROAD, NEAR - RAM THAKUR ASHRAM AGARTALA Tripura INDIA 799003",Indian Non-Government Company
U45201TR2013PTC008383,TRISAKTI INFRASTRUCTURE AND DEVELOPERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"300,000.00","100,000.00",12-03-13,Tripura,RoC-Shillong,Construction,SURJA ROAD AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U27201TR2013PTC008387,KYCR COIL INDUSTRIES INDIA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","988,750.00",16-04-13,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","NETAJI SUBHASH ROAD, MUNICIPAL WARD NO. 4 NEAR R.C.C. AGARTALA AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U33112TR2013PTC008381,STEDISY MEDICAL DEVICES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","4,000,000.00",28-02-13,Tripura,RoC-Shillong,Manufacturing (Machinery & Equipments),345/A Hariganga Basak Road Agartala Tripura INDIA 799001,Indian Non-Government Company
U51432TR2013PTC008385,TIRTHAMOYEE TRADERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","25,000,000.00",19-03-13,Tripura,RoC-Shillong,Trading,47 CENTRAL ROAD AGARTALA Tripura INDIA 799001,Indian Non-Government Company
U72300TR2013PTC008386,TRIPURA CHRONICLE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Guarantee,NA,NA,11-04-13,Tripura,RoC-Shillong,Business Services,"C/O SYANDAN PATRIKA , SAKUNTALA ROAD P.O - AGARTALA H.O , P.S - WEST AGARTALA AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U25206TR2013PLC008398,ASIA FILATEX LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","500,000.00",28-06-13,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",SUB DIVISION MOHANPUR AGARTALA RUBBER PARK AREA AGARTALA Tripura INDIA 799210,Indian Non-Government Company
U41000TR2013PTC008389,NORTH EASTERN GROWTH INDUSTRY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"8,000,000.00","8,000,000.00",06-05-13,Tripura,RoC-Shillong,"Electricity, Gas & Water companies","H. No. 44, THANA ROAD NUTAN PATTI, DHARMANAGAR Tripura INDIA 799250",Indian Non-Government Company
U25199TR2013PTC008400,MAXIMUS RUBBER INDUSTRIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","200,000.00",12-07-13,Tripura,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","RUBBER PARK, BODHJUNGNAGAR, INDUSTRIAL GROWTH CENTRE, P.O.- R.K. NAGAR TRIPURA Tripura INDIA 799008",Indian Non-Government Company
U45201TR2013PTC008394,LEENJ INFRASTRUCTURES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",13-05-13,Tripura,RoC-Shillong,Construction,"Choudhuri Para, Kailashahar Tripura INDIA 799277",Indian Non-Government Company
U45202TR2013PLC008391,PRATISRUTI INFRA PROJECTS & SERVICES LIMITED,ACTIVE,Public,Company Limited by Shares,"500,000.00","500,000.00",08-05-13,Tripura,RoC-Shillong,Construction,SUBHASH PALLI NEAR AMBASSA SKYLINE NURSERY SCHOOL AMBASSA Tripura INDIA 799289,Indian Non-Government Company
U01116TR2013PTC008388,POHAR ENTERPRISES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","200,000.00",03-05-13,Tripura,RoC-Shillong,Agriculture and Allied Activities,"KRISHNANAGAR, NEAR ADVISOR CHOWMUHANI OLD KALIBARI ROAD AGARTALA Tripura INDIA 799001",Indian Non-Government Company
U65920TR2013NPL008392,DISHARI MICROFINANCE (INDIA) LIMITED,ACTIVE,Public,Company Limited by Shares,"500,000.00","500,000.00",09-05-13,Tripura,RoC-Shillong,Finance,"C/O SMT. DROPADI ROY , H/O LT. SRI NRIPENDRA ROY MADHYA BHUBANBAN , P.O - PASHCHIM BHUBANBAN B.O AGARTALA Tripura INDIA 799002",Indian Non-Government Company
U45202TR2013PTC008390,MATILAL AND GOURI DEVI DEVELOPER PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"40,000,000.00","36,050,000.00",06-05-13,Tripura,RoC-Shillong,Construction,"Milanchakra Near Club, PO:- A D Nagar Agartala Tripura INDIA 799003",Indian Non-Government Company
