CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U15311MN1998PTC005428,S.R.FLOUR MILLS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","40,000.00",05-06-98,Manipur,RoC-Shillong,Manufacturing (Food stuffs),IMPHAL IMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U74210MN1998PTC005429,MING AND MING CONSTRUCTIONS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","1,007,000.00",05-06-98,Manipur,RoC-Shillong,Business Services,E R M BUILDING 1 ST FLOOR.SAGOLBAND SAYANG ROAD IMPHAL MANIPUR Manipur INDIA 785001,Indian Non-Government Company
U92113MN1998PTC005458,SALEM VISION PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","2,000.00",07-07-98,Manipur,RoC-Shillong,"Community, personal & Social Services",SALEM HOUSEOLD LAMBULANE JAIL ROAD IMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U26921MN1998PTC005488,GUNE BROTHERS CONSTRUCTION MATERIALS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",600,03-08-98,Manipur,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",KHUNYAI LEIKKAIYUMNAM HUIDROM IMPHAL WEST MANIPUR Manipur INDIA,Indian Non-Government Company
U55101MN1998PTC005503,NAJ INDIA ENTERPRISES PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","1,700,000.00",17-08-98,Manipur,RoC-Shillong,Trading,HAOREIBA MAKHA LEIKAI LILONG THOUBAL IMPHAL Manipur INDIA 795138,Indian Non-Government Company
U74300MN1998PTC005527,NEST ADVERTISING AND MARKETING PVT LTD,ACTIVE,Private,Company Limited by Shares,"7,000,000.00","6,950,000.00",14-09-98,Manipur,RoC-Shillong,Business Services,"2nd floor, Job Centre Building, opp Telecom Bhawan Babupara Imphal Manipur INDIA 795001",Indian Non-Government Company
U64202MN1998PTC005535,ADVANCE MULTITECHNOLOGIES PVT LTD,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,000,000.00","660,000.00",17-09-98,Manipur,RoC-Shillong,"Transport, storage and Communications",THANGMEIBANDSINAM LEIKAI IMPHAL WEST MANIPUR Manipur INDIA,Indian Non-Government Company
U65929MN1998PTC005544,CITY COMMERCIAL INVESTMENT CO PVT LTD,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","20,000,000.00",25-09-98,Manipur,RoC-Shillong,Finance,URIPOK KANGCHUP ROAD IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U55101MN1998PTC005545,JEEVAN RESORTS PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","3,000.00",25-09-98,Manipur,RoC-Shillong,Trading,URIPOK KHWAI PAONA LEIKAIIMPHAL MANIPUR Manipur INDIA,Indian Non-Government Company
U01132MN1998PTC005548,M G T MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","2,423,800.00",05-10-98,Manipur,RoC-Shillong,Agriculture and Allied Activities,M G AVENUEIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U67120MN1998PTC005574,IMA LAKSHMI FINANCE AND INVESTMENT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","400,000.00",06-11-98,Manipur,RoC-Shillong,Finance,KHURAI LAMLONG BAZAR IMPHAL EAST MANIPUR Manipur INDIA 795010,Indian Non-Government Company
U65929MN1998PTC005585,LAISHRAM FINANCE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","65,000.00",12-11-98,Manipur,RoC-Shillong,Finance,SAGOLBAND ENGUDAM LEIKIAMAMANG LEIRAK IMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U65929MN1998PLC005588,NORTH EASTERN INVESTMENTS COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"2,500,000.00","25,000.00",18-11-98,Manipur,RoC-Shillong,Finance,"RIMS ROAD, IMPHAL Manipur INDIA",Indian Non-Government Company
U51109MN1998PLC005601,NORTH EASTERN TRADE AND COMMERCE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","200,000.00",30-11-98,Manipur,RoC-Shillong,Trading,CHINGMEIRONG MARKET IMPHAL TEHSIL IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U85101MN1998PTC005626,SHIJA HOSPITALS AND RESEARCH INSTITUTE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000,000.00","99,308,000.00",18-12-98,Manipur,RoC-Shillong,NA,"RIMS ROAD, IMPHAL MANIPUR Manipur INDIA 795004",Indian Non-Government Company
U51909MN1999PLC005643,ORIENTAL MULTI TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"400,000.00","200,000.00",25-01-99,Manipur,RoC-Shillong,Trading,SAGOLBAND N C ROADIMPHAL TEHSIL IMPHAL WEST IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U85199MN1999PTC005689,IMPHAL HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"30,000,000.00","24,791,500.00",05-03-99,Manipur,RoC-Shillong,"Community, personal & Social Services",RIMS ROAD IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U51909MN1999PLC005737,MANIPUR TRADING DEVELOPMENT COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","200,000.00",23-04-99,Manipur,RoC-Shillong,Trading,KEISHAMPAT JUNCTIONIMPHAL TEHSIL IMPHAL WEST MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U45202MN1999PTC005810,MANIPUR HOUSING FINANCE COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","2,500,000.00",06-07-99,Manipur,RoC-Shillong,Construction,"KANYATHONG ROAD IMPHAL, Manipur INDIA 795001",Indian Non-Government Company
U51909MN1999PLC005860,LAISHRAM EXPORTS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"3,000,000.00","500,000.00",23-08-99,Manipur,RoC-Shillong,Trading,"SAGOLBAND ENGUDAM LEIKAI , MAMANG LEIRAK IMPHAL Manipur INDIA 795001",Indian Non-Government Company
U51909MN1999PLC005901,SURYALAKSHMI SALES COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"10,000,000.00","1,395,000.00",13-10-99,Manipur,RoC-Shillong,Trading,"THANGAL BAZAR, IMPHAL, Manipur INDIA 795001",Indian Non-Government Company
U51109MN1999PTC005902,HELIUS MARKETING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","20,000.00",13-10-99,Manipur,RoC-Shillong,Trading,KHOYATHONG ROADIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U10101MN1999PTC005932,M R ENTERPRENEURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"7,500,000.00","6,825,000.00",04-11-99,Manipur,RoC-Shillong,Mining & Quarrying,THANGAL BAZAR IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U01119MN1999PTC005939,KAYI ORGANIC PRODUCTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","100,000.00",12-11-99,Manipur,RoC-Shillong,Agriculture and Allied Activities,"PUNANAMEI, MAO SENAPATI MAO Manipur INDIA 795150",Indian Non-Government Company
U64202MN1999PTC005947,SIJAMACHA ENTERPRISE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,300,000.00","2,300,000.00",16-11-99,Manipur,RoC-Shillong,"Transport, storage and Communications",URIPOKKANGCHUP ROAD IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U52397MN1999PTC005950,TEAM MARKETING & ADVERTISING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","20,000.00",19-11-99,Manipur,RoC-Shillong,Trading,URIPOK NAOREMTHONG BAZARIMPHAL WEST DIST IMPHAL WEST MANIPUR Manipur INDIA,Indian Non-Government Company
U51909MN1999PLC005964,PANTHOIBI COMMERCE AND TRADE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","80,000.00",03-12-99,Manipur,RoC-Shillong,Trading,"NAGAMAPAL PHOUGEISANGBAM, LAMPHEL IMPHAL WEST IMPHAL Manipur INDIA 795004",Indian Non-Government Company
U51909MN1999PLC005966,ORIENTAL TRADE AND COMMERCE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","70,000.00",03-12-99,Manipur,RoC-Shillong,Trading,MANIPUR UNIVERSITY MAIN GATEP S SINGJAMEI IMPHAL WEST IMPHAL Manipur INDIA,Indian Non-Government Company
U67200MN1999PLC005967,KANGLEIPAK TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","70,000.00",03-12-99,Manipur,RoC-Shillong,Finance,PANGEI BAZAR PANGEIP S HEINGANG IMPHAL EAST IMPHAL Manipur INDIA,Indian Non-Government Company
U85110MN1999PLC005968,NORTH EASTERN TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","35,000.00",03-12-99,Manipur,RoC-Shillong,"Community, personal & Social Services","MALOM TULLYAIMA AWANG LEIKAI AIRPORT, P S PATSOI, IMPHAL WEST, Manipur INDIA",Indian Non-Government Company
U51109MN2000PTC006032,DHANA LAKSHMI PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","6,630,000.00",17-02-00,Manipur,RoC-Shillong,Trading,THANGAL BAZARIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U25114MN2000PTC006047,J.S.TYRE SERVICE PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"2,000,000.00","12,000.00",25-02-00,Manipur,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",KHAMNAMI BAZAR TAKYEL IMPHAL Manipur INDIA,Indian Non-Government Company
U85320MN2000PLC006050,ORIENTAL WOMEN DEVELOPMENT COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","35,000.00",29-02-00,Manipur,RoC-Shillong,"Community, personal & Social Services",SANA KEITHEL LAMPHEL TEHSILIMPHAL MANIPUR Manipur INDIA 795004,Indian Non-Government Company
U85320MN2000PTC006051,MANIPUR RURAL DEVELOPMENT COMPANY PVT LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","35,000.00",29-02-00,Manipur,RoC-Shillong,"Community, personal & Social Services",M U MAIN GATE SINGJAMEI TEHSIL IMPHAL WEST MANIPUR Manipur INDIA,Indian Non-Government Company
U51909MN2000PLC006052,MANIPUR COMMERCIAL AND TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","35,000.00",29-02-00,Manipur,RoC-Shillong,Trading,M U 1 ST GATEKANCHIPUR IMPHAL EAST MANIPUR Manipur INDIA,Indian Non-Government Company
U51909MN2000PLC006054,UNITED MULTI TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","35,000.00",01-03-00,Manipur,RoC-Shillong,Trading,M U MAIN GATESINGJAMEI TEHSIL IMPHAL WEST MANIPUR Manipur INDIA,Indian Non-Government Company
U85320MN2000PLC006143,MANIPUR MINORITY DEVELOPMENT CORPORATION LIMITED,STRIKE OFF,Public,Company Limited by Shares,"50,000,000.00","350,000.00",03-05-00,Manipur,RoC-Shillong,"Community, personal & Social Services",LILONG BAZAR THOUBAL Manipur INDIA 795130,Indian Non-Government Company
U17309MN2000PLC006150,MEITEI LEIMA HANDLOOM AND TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","35,000.00",08-05-00,Manipur,RoC-Shillong,Manufacturing (Textiles),SAMBEI PANGEIP S HEINGANG IMPHAL EAST Manipur INDIA 795114,Indian Non-Government Company
U50200MN2000PLC006151,KANGLA AUTOMOBILE AND TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","35,000.00",08-05-00,Manipur,RoC-Shillong,Trading,KHABAM LAMKHAI P O- MANTRIPUKHRI IMPHAL Manipur INDIA 795002,Indian Non-Government Company
U26942MN2000PLC006156,KANGLEIPAK PRODUCTS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","500,000.00",10-05-00,Manipur,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",LANGTHABAL KUNJACANCHIPUR NEAR MANIPUR UNIVERSITY IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U01409MN2000PLC006163,NORTH EASTERN HIGH TECH AGRICULTURAL DEVELOPMENT CO. LTD.,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","500,000.00",15-05-00,Manipur,RoC-Shillong,Agriculture and Allied Activities,"CHINGAMAKHA IROM LEIKAI,P.O. SINGJAMEI, DIST: IMPHAL WEST, Manipur INDIA 795008",Indian Non-Government Company
U01409MN2000PLC006183,MANIPUR AGROTECH AND TRADING COMPANY LTD,STRIKE OFF,Public,Company Limited by Shares,"100,000.00","35,000.00",29-05-00,Manipur,RoC-Shillong,Agriculture and Allied Activities,TARETKHULLAMLONG P S LAMLAI MANIPUR Manipur INDIA 795010,Indian Non-Government Company
U70109MN2000PTC006239,ADVANCE BUILDING CONSTRUCTION COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","128,000.00",06-07-00,Manipur,RoC-Shillong,Real Estate and Renting,DEWLAHLANDNEAR KIDS HIGH SCHOOL MANIPUR IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U65929MN2000PLC006323,NORTH EASTERN TRADE FINANCE & INVESTMENT COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"50,000,000.00","29,510,000.00",27-09-00,Manipur,RoC-Shillong,Finance,"KHOYATHANG BAZAR, IMPHAL Manipur INDIA 795004",Indian Non-Government Company
U15133MN2000PLC006332,MANIPUR AGRICULTURAL DEVELOPMENT COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","35,000.00",17-10-00,Manipur,RoC-Shillong,Manufacturing (Food stuffs),ATHOKPAM BAZARTHOUBAL MANIPUR Manipur INDIA 795138,Indian Non-Government Company
U91990MN2000NPL006351,ECONOMICALLY BACKWARD CLASSES WELFARE COMPANY,ACTIVE,Public,Company Limited by Shares,"500,000.00","200,000.00",09-11-00,Manipur,RoC-Shillong,"Community, personal & Social Services",IROM MEIJARO WONGOI IMPHAL Manipur INDIA 795008,Company licensed under Section25
U01409MN2001PLC006528,MANIPUR MULTI FARMING AND TRADING COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",24-05-01,Manipur,RoC-Shillong,Agriculture and Allied Activities,MAGAMAPAL RIMS ROADP S LAMPHEL IMPHAL WEST Manipur INDIA 795004,Indian Non-Government Company
U65929MN2001PTC006626,MANIPUR RURAL FINANCE AND INVESTMENT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"20,000,000.00","2,156,000.00",17-09-01,Manipur,RoC-Shillong,Finance,KONTHOUJAM EASTLANGING PATSOI IMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U17125MN2001PTC006661,MANIPUR HANDLOOM WEAVING AND EXPORT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",30-10-01,Manipur,RoC-Shillong,Manufacturing (Textiles),LUWANSANGBAMDIMAPUR ROAD N H 39 IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U51909MN2001PTC006691,NORTH EASTERN DEVELOPMENT TRADE & COMMERCE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","100,000.00",28-11-01,Manipur,RoC-Shillong,Trading,CANCHIPUR P O MANIPURUNIVERSITY P S SINGHJAMEI IMPHAL Manipur INDIA 795003,Indian Non-Government Company
U51109MN2002PTC006732,MGT SPARES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","800,000.00",29-01-02,Manipur,RoC-Shillong,Trading,M G AVENUEIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U64202MN2002PTC006751,OPEN RESEARCH & COMMUNICATIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",07-02-02,Manipur,RoC-Shillong,"Transport, storage and Communications","PALACE GATE,MANIPUR, IMPHAL-795001. Manipur INDIA",Indian Non-Government Company
U51909MN2002PTC006802,MANIPUR RURAL MARKETING DEVELOPMENT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",26-04-02,Manipur,RoC-Shillong,Trading,NAGAMAPALRIMSROAD CORNER IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U51432MN2002PTC006807,PIYAINU CONSTRUCTION MATERIALS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00","500,000.00",02-05-02,Manipur,RoC-Shillong,Trading,TAOBUNGKHOKMAKHA LEIKAI PATSOI LANGJING Manipur INDIA 795001,Indian Non-Government Company
U51909MN2002PLC006831,UNITED AROMA COMMERCIAL COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","500,000.00",27-05-02,Manipur,RoC-Shillong,Trading,KHONGMAN ZONE II EAST SINGJAMEI IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U92111MN2002PTC006865,MOZAIC MEDIA & COMMUNICATION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","2,500,000.00",28-06-02,Manipur,RoC-Shillong,"Community, personal & Social Services",M M BUILDINGPURANA BAZAR THANGAL BAZAR IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U72200MN2002PTC006904,KANGLEIPAK MINDWARE SOLUTION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,500,000.00","1,000,000.00",03-09-02,Manipur,RoC-Shillong,Business Services,SINGJAMEICHIROM LEIKAI IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U15491MN2003PTC007011,MANATAM TEA COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","150,000.00",23-01-03,Manipur,RoC-Shillong,Manufacturing (Food stuffs),CHURACHANDRAPURSIELHAT MANIPUR SOUTH MANIPUR Manipur INDIA 795128,Indian Non-Government Company
U15137MN2004PLC007305,EXOTIC JUICES LIMITED,ACTIVE,Public,Company Limited by Shares,"12,500,000.00","18,102,687.00",20-01-04,Manipur,RoC-Shillong,Manufacturing (Food stuffs),PUNANMEI SENAPATI MAO Manipur INDIA 795150,Indian Non-Government Company
U15134MN2004PTC007333,PARA FRUIT PRODUCTS PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"1,500,000.00","1,482,000.00",18-02-04,Manipur,RoC-Shillong,Manufacturing (Food stuffs),"SAGOLBAND, MOIRANG LEIRAK NEPRA MENJOR, IMPHAL Manipur INDIA 795001",Indian Non-Government Company
U05004MN2004PTC007376,NINGTHOUKHOMBA FISHERIES COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",31-03-04,Manipur,RoC-Shillong,Agriculture and Allied Activities,TENTHAWANGJING THOUBAL Manipur INDIA,Indian Non-Government Company
U45203MN2004PTC007383,INDIA ORBIT MARKETING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","8,200,000.00",12-04-04,Manipur,RoC-Shillong,Construction,THANGAL BAZARIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U63090MN2004PTC007459,TRANSKING CARRIER PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"10,000,000.00","2,130,000.00",06-07-04,Manipur,RoC-Shillong,"Transport, storage and Communications",THANGAL BAZARIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U74999MN2005PLC007649,MANIPUR ESSENTIAL COMMODITIES MARKETING SERVICES LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","100,000.00",04-02-05,Manipur,RoC-Shillong,Business Services,SANGAIPAROUAIRPORT ROAD IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U65921MN2002PLC008241,NORTH EAST REGION FINSERVICES LIMITED,ACTIVE,Public,Company Limited by Shares,"800,000,000.00","626,550,000.00",06-11-02,Manipur,RoC-Shillong,Finance,"JIM BLESSING HOME, GROUND FLOOR SANGAIPROU, MAMANG LEIKAI, AIRPORT ROAD IMPHAL Manipur INDIA 795001",Indian Non-Government Company
U91110MN1954NPL001121,ASSOCIATED MANIPUR CHAMBER OF COMMERCE,ACTIVE,Public,Company Limited by Guarantee,NA,NA,28-08-54,Manipur,RoC-Shillong,"Community, personal & Social Services",DHARAMSALA BUILDING THANGAL BAZAR IMPHAL Manipur INDIA 795001,Company licensed under Section25
U74140MN1975PLC001633,ALL MANIPUR SMALL SCALE INDUSTRIES ASSOCIATION,STRIKE OFF,Public,Company Limited by Guarantee,NA,NA,04-09-75,Manipur,RoC-Shillong,Business Services,Manipur INDIA,Indian Non-Government Company
U17114MN1995PTC004347,UPHAR VASTRALAYA PVT LTD,ACTIVE,Private,Company Limited by Shares,"8,000,000.00","4,701,200.00",30-01-95,Manipur,RoC-Shillong,Manufacturing (Textiles),THANGAL BAZARIMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U51909MN1996PTC004736,SHREE PARASNATH TRADERS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,140,000.00",11-04-96,Manipur,RoC-Shillong,Trading,MANGAL BAZARIMPHAL MANIPUR Manipur INDIA,Indian Non-Government Company
U65921MN1996PTC004858,ZOGAM FINANCE AND HIRE PURCHASE CO PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","21,000.00",17-09-96,Manipur,RoC-Shillong,Finance,B VENGNUOMCHURACHANDPUR MANIPUR Manipur INDIA,Indian Non-Government Company
U01222MN1996PTC004888,HENI POULTRY AND FISHERIES PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"500,000.00","100,000.00",14-10-96,Manipur,RoC-Shillong,Agriculture and Allied Activities,KALINAMAI MAO Manipur INDIA 795150,Indian Non-Government Company
U51909MN1996PTC004901,H V S CONSTRUCTION MATERIALS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","9,590,000.00",15-11-96,Manipur,RoC-Shillong,Trading,PATSOI PART 1NEW CACHAR ROAD IMPHAL MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U01119MN1997PLC004940,NORTH EASTERN GROWERS AND PLANTATIONS LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","450,000.00",07-01-97,Manipur,RoC-Shillong,Agriculture and Allied Activities,SAGOLBAND TERA KEITHALSAPAM LEIRAK IMPHAL Manipur INDIA,Indian Non-Government Company
U51909MN1997PLC004983,MANIPUR TRADE AND COMMERCE LIMITED,STRIKE OFF,Public,Company Limited by Shares,"500,000.00","450,000.00",06-02-97,Manipur,RoC-Shillong,Trading,SINGJAMEI SUPER MARKETSHOP NO 31 SINGJAMEI TEHSIL IMPHAL EAST IMPHAL Manipur INDIA 795008,Indian Non-Government Company
U45206MN1997ULL005012,MANIPUR STATE POWER DEVELOPMENT CORPORATION LIMITED,STRIKE OFF,Public,Unlimited Company,"750,000,000.00",500,17-03-97,Manipur,RoC-Shillong,Construction,MANIPUR Manipur INDIA,State Government Company
U51909MN1997PLC005058,MANIPUR MULTI TRADING CO LTD,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","130,000.00",30-04-97,Manipur,RoC-Shillong,Trading,BABUPARAP S IMPHAL. IMPHAL Manipur INDIA,Indian Non-Government Company
U74140MN1999PTC005760,SANGAI COMMERCIAL COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","15,000.00",18-05-99,Manipur,RoC-Shillong,Business Services,AIRPORT ROADIMPHAL WEST IMPHAL MANIPUR Manipur INDIA,Indian Non-Government Company
U74140MN1999PTC005761,MANIPUR IMPORTS AND EXPORTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"100,000.00","11,000.00",18-05-99,Manipur,RoC-Shillong,Business Services,KEISAMTHONG LAISOM LEIRAKMACHIN IMPHAL WEST MANIPUR Manipur INDIA,Indian Non-Government Company
U85120MN1999PTC005785,CHIL CHIL ENTERPRISE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"4,000,000.00","4,000.00",16-06-99,Manipur,RoC-Shillong,"Community, personal & Social Services",KANGLATONGBIMANIPUR POLICE STATION IMPHAL MANIPUR Manipur INDIA 795151,Indian Non-Government Company
U72200MN1999PTC005788,ALLIED CAREER DEVELOPMENT CENTRE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","1,000,000.00",18-06-99,Manipur,RoC-Shillong,Business Services,SALEM HOUSE OLD LAMBULANEJAIL ROAD IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U51909MN2000PTC006374,EASTERN STAR TRADING COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","30,000.00",15-12-00,Manipur,RoC-Shillong,Trading,"KHOYATHONGIMPHAL, MANIPUR Manipur INDIA 795001",Indian Non-Government Company
U33209MN2000PTC006375,MINDWARE LAB PRIVATE LIMITED,DORMANT,Private,Company Limited by Shares,"400,000.00","100,000.00",15-12-00,Manipur,RoC-Shillong,Manufacturing (Machinery & Equipments),WANGKHEI KHUNOUKONJENG POILA LEIKAI IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U51909MN2001PTC006395,MANIPUR URBAN AND RURAL TRADING COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","100,000.00",16-01-01,Manipur,RoC-Shillong,Trading,SOIBAM LEIKAI KHALABUNG LEIRAKPOROMPAT IMPHAL EAST MANIPUR Manipur INDIA 795001,Indian Non-Government Company
U11543MN2001PTC006408,GOOD HEALTH (INDIA) PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"3,000,000.00","2,705,000.00",01-02-01,Manipur,RoC-Shillong,NA,THANGAL BAZAR IMPHAL Manipur INDIA 795001,Indian Non-Government Company
U51909MN2003PLC007244,MEEYAMGEE CHAOKHAT THOURANG LUP COMMERCIAL COMPANY LIMITED,STRIKE OFF,Public,Company Limited by Shares,"1,000,000.00","520,000.00",24-10-03,Manipur,RoC-Shillong,Trading,WANGJING THOUBAL MANIPUR Manipur INDIA 795148,Indian Non-Government Company
U45203MN2004PTC007314,LAI CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",30-01-04,Manipur,RoC-Shillong,Construction,AZAD TALKIES COMPLEXKAKCHING BAZAR IMPHAL Manipur INDIA,Indian Non-Government Company
U15134MN2005PTC007912,BISRA AGRO COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","1,000,000.00",06-10-05,Manipur,RoC-Shillong,Manufacturing (Food stuffs),NO 10 TYPE CTAKYEL INDUSTRIAL ESTATE IMPHAL Manipur INDIA 795001,Indian Non-Government Company
