CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U63040JK1998PTC001921,RAHWAN TRAVELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","900,000.00",20-11-98,Jammu and Kashmir,RoC-Jammu,"Transport, storage and Communications","142SECTOR 3, TRIKUTA NAGAR,JAMMU, (J&K). JAMMU AND KASHMIR Jammu and Kashmir INDIA 180012",Indian Non-Government Company
U55100JK1998PTC001920,C K S HOTELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,500,000.00","105,000.00",17-11-98,Jammu and Kashmir,RoC-Jammu,Trading,"1 - A - A/C, GREEN BELT PARK, GANDHI NAGAR, JAMMU Jammu and Kashmir INDIA 180004",Indian Non-Government Company
U20211JK1998PTC001911,BILL PLY AND PLY BOARDS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",03-11-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Wood Products),"287-288, BAKSHI NAGAR,JAMMU (J&K). JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001",Indian Non-Government Company
U15311JK1998PTC001908,SHALIMAR FLOORINGS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"32,500,000.00","25,171,800.00",14-10-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Food stuffs),ADARSH ENCLAVE SEC- 1 EXT.TRIKUTA NAGAR JAMMU JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004,Indian Non-Government Company
U55100JK1998PTC001906,GOLDEN MEADOW HOTELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","352,000.00",07-10-98,Jammu and Kashmir,RoC-Jammu,Trading,"ROSE MOUNT ANEXY,GUPKAR ROAD, SRINAGAR (J&K) JAMMU AND KASHMIR Jammu and Kashmir INDIA",Indian Non-Government Company
U24231JK1998PTC001902,R.M. DIAGNOSTIC INSTITUTE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","866,000.00",23-09-98,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)","34 A/C GANDHI NAGAR,JAMMU.(JAMMU & KSHMIR) JAMMU AND KASHMIR Jammu and Kashmir INDIA 180004",Indian Non-Government Company
U63040JK1998PTC001892,SHANGLOO TRAVELS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","390,000.00",09-09-98,Jammu and Kashmir,RoC-Jammu,"Transport, storage and Communications",BOULEVARD ROAD SRINAGAR(JAMMU & KASHMIR) JAMMU AND KASHMIR Jammu and Kashmir INDIA 190001,Indian Non-Government Company
U45201JK1998PTC001884,SUJATA CONSTRUCTIONS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"2,000,000.00","500,000.00",24-08-98,Jammu and Kashmir,RoC-Jammu,Construction,"PLOT NO.142-B &143-A,SICOP INDUSTRIAL ESTATE, BIRPUR, BARI BRAHMANA,JAMMU JAMMU Jammu and Kashmir INDIA 181133",Indian Non-Government Company
U50400JK1998PTC001874,KEHWAH INFRA PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","990,000.00",13-08-98,Jammu and Kashmir,RoC-Jammu,Trading,6-RAJBAGHSRINAGAR J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA,Indian Non-Government Company
U72200JK1998PTC001872,SANAATAN NANO TECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"100,000.00","100,000.00",11-08-98,Jammu and Kashmir,RoC-Jammu,Business Services,19-C EXTENSION GANDHI NAGAR JAMMU Jammu and Kashmir INDIA 180004,Indian Non-Government Company
U26959JK1998PTC001856,CEMTAC CEMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"27,500,000.00","27,500,000.00",21-07-98,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)","RCC PLAZA, NEAR PETROL PUMP NOWGAM, BYE PASS SRINAGAR Jammu and Kashmir INDIA 190015",Indian Non-Government Company
U45203JK1998PTC001854,INNOVATIVE EQUIPMENTS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"200,000.00","100,000.00",10-07-98,Jammu and Kashmir,RoC-Jammu,Construction,"91/9,TRIKUTA NAGAR,JAMMU.JAMMU. JAMMU AND KASHMIR Jammu and Kashmir INDIA 180012",Indian Non-Government Company
U55100JK1998PTC001850,RANVIJAY ROYAL RETREATS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"4,000,000.00","100,000.00",08-07-98,Jammu and Kashmir,RoC-Jammu,Trading,HARI NIWAS PALACEJAMMU J&K JAMMU AND KASHMIR Jammu and Kashmir INDIA 180001,Indian Non-Government Company
U25206JK1998PTC001841,TRIKUTA PLASTICS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","5,000,000.00",19-06-98,Jammu and Kashmir,RoC-Jammu,"Manufacturing (Metals & Chemicals, and products thereof)","10, Idgah Road, Jammu JAMMU AND KASHMIR Jammu and Kashmir INDIA",Indian Non-Government Company
U17116JK1998PTC001835,VASHISHT SILK WEAVING PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","695,000.00",25-05-98,Jammu and Kashmir,RoC-Jammu,Manufacturing (Textiles),"105-106,RESHAM GHAR COLONY,JAMMU.(JAMMU & KASHMIR) JAMMU AND KASHMIR Jammu and Kashmir INDIA",Indian Non-Government Company
