CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_STATUS,COMPANY_CLASS,COMPANY_CATEGORY,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,DATE_OF_REGISTRATION,REGISTERED_STATE,REGISTRAR_OF_COMPANIES,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,SUB_CATEGORY
U45209AR2001PTC006475,LEMELEN CONSTRUCTIONS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,200,000.00","200,000.00",30-03-01,Arunachal Pradesh,RoC-Shillong,Construction,"VILLAGE RERU, ZERO LOWER SUBANSIRI Arunachal Pradesh INDIA 791120",Indian Non-Government Company
U15143AR2001PTC006477,MOUNT VALLEY FOODS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,847,600.00",03-04-01,Arunachal Pradesh,RoC-Shillong,Manufacturing (Food stuffs),P.O. BORDUMSA CHANGLANG Arunachal Pradesh INDIA 792058,Indian Non-Government Company
U45203AR2001PTC006483,GUCHI CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",09-04-01,Arunachal Pradesh,RoC-Shillong,Construction,BAOSIMLA DIST - LOWER SUBANSIRI LOWER SUBANSIRI Arunachal Pradesh INDIA,Indian Non-Government Company
U45203AR2001PTC006484,DIKNIYUM CONSTRUCTION & FABRICATION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",09-04-01,Arunachal Pradesh,RoC-Shillong,Construction,ESS SECTORITANAGAR PAPUMPARE Arunachal Pradesh INDIA,Indian Non-Government Company
U85110AR2001PTC006485,WE CARE DIAGNOSTIC & RESEARCH CENTRE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"3,600,000.00","3,600,000.00",09-04-01,Arunachal Pradesh,RoC-Shillong,"Community, personal & Social Services",SUPER MARKETNAHAR LAGUN PAPUMPARE Arunachal Pradesh INDIA 791110,Indian Non-Government Company
U55101AR2001PTC006492,SUBAN SIANG PROJECTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",12-04-01,Arunachal Pradesh,RoC-Shillong,Trading,OPP SECRETARIAT COMPLEXNATIONAL HIGHWAY 53 A ITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA,Indian Non-Government Company
U55109AR2003PTC007255,TREE MARKETING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"200,000.00","200,000.00",11-11-03,Arunachal Pradesh,RoC-Shillong,Trading,TAKKAR COMPLEX2 ND FLOOR NAHARLAGUN Arunachal Pradesh INDIA,Indian Non-Government Company
U70101AR2003PTC007265,S & Y BUILDERS AND DEVELOPERS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"3,500,000.00","100,000.00",20-11-03,Arunachal Pradesh,RoC-Shillong,Real Estate and Renting,NIRJULI DIST PAPUMPARE Arunachal Pradesh INDIA,Indian Non-Government Company
U15111AR2003PTC007270,EASTERN DISTRIBUTORS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"5,000,000.00","2,771,000.00",24-11-03,Arunachal Pradesh,RoC-Shillong,Manufacturing (Food stuffs),BARAPANIPAPUMPARE NAHARLAGUN Arunachal Pradesh INDIA,Indian Non-Government Company
U45201AR2004PTC007354,SORANG CONSTRUCTION COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","500,000.00",08-03-04,Arunachal Pradesh,RoC-Shillong,Construction,C SECTORBARAPANI NAHARLAGUN PAPUMPARE Arunachal Pradesh INDIA,Indian Non-Government Company
U20293AR2005PTC007891,A P BAMBOO PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","100,000.00",21-09-05,Arunachal Pradesh,RoC-Shillong,Manufacturing (Wood Products),1ST FLOORBANK TINALI DIST PAPUMPARE ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U45203AR2005PTC007930,O A CONSTRUCTION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00","100,000.00",24-10-05,Arunachal Pradesh,RoC-Shillong,Construction,VILL KARKOP O P S JENGGING UPPER SIANG DIST ARUNACHAL PRADESH Arunachal Pradesh INDIA,Indian Non-Government Company
U92131AR2005PTC007937,MOLO TODO MASS MEDIA PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"7,500,000.00","6,000,000.00",25-10-05,Arunachal Pradesh,RoC-Shillong,"Community, personal & Social Services",AKASHDEEP COMPLEXITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U45202AR2005PTC007938,PYBS CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"600,000.00","100,000.00",25-10-05,Arunachal Pradesh,RoC-Shillong,Construction,AKASHDEEP COMPLEXITANAGAR ARUNACHAL PRADESH Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U45201AR2005SGC007947,ARUNACHAL POLICE HOUSING & WELFARE CORPORATION LIMITED,ACTIVE,Private,Company Limited by Shares,"50,000,000.00","210,000.00",09-11-05,Arunachal Pradesh,RoC-Shillong,Construction,"POLICE HEAD QUARTER, VIVEK VIHAR, ITANAGAR, Arunachal Pradesh INDIA 791113",State Government Company
U24239AR2005PTC007974,PARSURAM CHEMICALS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00","100,000.00",24-11-05,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",P O & P S TEZULOHIT ARUNACHAL PRADESH Arunachal Pradesh INDIA 792001,Indian Non-Government Company
U92141AR2005PTC007977,KEE RELATIONS & EVENT MANAGEMENT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",28-11-05,Arunachal Pradesh,RoC-Shillong,"Community, personal & Social Services",NEAR STATE CIRCUIT HOUSEITA FORT ROAD UPPER C SECTOR ARUNACHAL PRADESH ITANAGAR Arunachal Pradesh INDIA,Indian Non-Government Company
U45203AR2005PTC008013,GAMKEN CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"10,000,000.00","1,000,000.00",27-12-05,Arunachal Pradesh,RoC-Shillong,Construction,"GANGA MARKETF,SECTOR,ITANAGAR ARUNACHAL PRADESH 791111 Arunachal Pradesh INDIA",Indian Non-Government Company
U63040AR2006PTC008026,NORTH EAST INDIA TOURISM PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",04-01-06,Arunachal Pradesh,RoC-Shillong,"Transport, storage and Communications","C/O AKASH DEEP,GANGA MARKET, ITANAGAR, DIST: PAPUMPARE, ARUNACHAL PRADESH-791111. Arunachal Pradesh INDIA",Indian Non-Government Company
U20101AR1977PTC001711,TIRAP VENEER & SAW MILLS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"21,500,000.00","1,250,000.00",29-06-77,Arunachal Pradesh,RoC-Shillong,Manufacturing (Wood Products),P.O. MIAO DIST CHANGLANG TIRAP Arunachal Pradesh INDIA 792122,Indian Non-Government Company
U20101AR1975PLC001623,JSVM PLYWOOD INDUSTRIES LIMITED,ACTIVE,Public,Company Limited by Shares,"20,000,000.00","16,935,000.00",10-06-75,Arunachal Pradesh,RoC-Shillong,Manufacturing (Wood Products),"17TH MILE, STILWELL ROAD, JAIRAMPUR Arunachal Pradesh INDIA 792121",Indian Non-Government Company
U15511AR2000PTC006000,UNITED BROTHERS DISTILLERIES PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"7,500,000.00","6,093,000.00",13-01-00,Arunachal Pradesh,RoC-Shillong,Manufacturing (Food stuffs),A SECTOR NAHARLAGUN ARUNACHAL PRADESH Arunachal Pradesh INDIA 791110,Indian Non-Government Company
U51909AR1983PTC002031,NAROTAM UDYOG PVT LTD,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00","2,000.00",24-03-83,Arunachal Pradesh,RoC-Shillong,Trading,DEOMALI Arunachal Pradesh INDIA,Indian Non-Government Company
U22121AR1983PTC002121,TIRAP CABLES & CONDUCTORS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","3,000.00",21-12-83,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)",TIRAP ARUNACHAL PRADESH TIRAP Arunachal Pradesh INDIA,Indian Non-Government Company
U72100AR2006PTC008091,HIMARUN PRODUCTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","150,000.00",23-03-06,Arunachal Pradesh,RoC-Shillong,Business Services,"MIRKU VILLAGE, PASSIGHAT ARUNACHAL PRADESH Arunachal Pradesh INDIA 791102",Indian Non-Government Company
U20293AR2006PTC008108,PATKAI BAMBOO PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"5,000,000.00","4,000,000.00",13-04-06,Arunachal Pradesh,RoC-Shillong,Manufacturing (Wood Products),"ALUBARI, CHONGKHAM DISTRICT - LOHIT LOHIT Arunachal Pradesh INDIA",Indian Non-Government Company
U27101AR2006PTC008113,PLATINUM ALLOYS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"160,000,000.00","117,400,000.00",21-04-06,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","A - SECTOR , NAHARLAGUN PAPUMPARE DISTRICT NAHARLAGUN Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U72100AR2006PTC008116,TSANGPO CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"10,000,000.00","1,000,000.00",21-04-06,Arunachal Pradesh,RoC-Shillong,Business Services,"HOTEL TSANGPO, VIP ROAD NEAR KINGCAP PUBLIC SCHOOL, PAPUMPARE ITANAGAR Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U26942AR2006PTC008152,GEO MEENA CEMENT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",16-05-06,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","C - SECTOR, DIST PAPUMPARE ITANAGAR Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U24239AR2006PTC008153,YAMI PHARMACEUTICALS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",16-05-06,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","SURAJ COMPLEX, A - SECTOR NAHARLAGUN, PAPUMPARE NAHARLAGUN Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U01115AR2006PTC008160,ABOTANI PLANTATIONS AND INDUSTRIES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"10,000,000.00","100,000.00",23-05-06,Arunachal Pradesh,RoC-Shillong,Agriculture and Allied Activities,"SIANG HOUSE,VIP ROAD, P.O. HANAGAR, ITANAGAR-791111 Arunachal Pradesh INDIA",Indian Non-Government Company
U74140AR2006PTC008164,ARUNACHAL PRADESH SECURITY CONSULTANTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"300,000.00","150,000.00",29-05-06,Arunachal Pradesh,RoC-Shillong,Business Services,"E-SECTOR,ITANAGAR, DIST: PAPUMPARE, 791111 Arunachal Pradesh INDIA",Indian Non-Government Company
U45201AR2006PTC008166,MARGANG CONSTRUCTION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","300,000.00",29-05-06,Arunachal Pradesh,RoC-Shillong,Construction,"E-SECTOR,ITANAGAR, DIST: PAPUMPARE, ARUNACHAL PRADESH Arunachal Pradesh INDIA",Indian Non-Government Company
U45203AR2006PTC008183,KUSUK CONSTRUCTION COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"30,000,000.00","1,085,000.00",19-06-06,Arunachal Pradesh,RoC-Shillong,Construction,"CHANDRA NAGAR,ITANAGAR, DIST: PAPUMPARE, ARUNACHAL PRADESH-791111 Arunachal Pradesh INDIA",Indian Non-Government Company
U45203AR2006PTC008231,NTY CONSTRUCTION COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",14-08-06,Arunachal Pradesh,RoC-Shillong,Construction,PAPU NALLAH NAHARLAGUN Arunachal Pradesh INDIA 791110,Indian Non-Government Company
U70101AR2006PTC008232,G.K.E. ENGINEERING CONSTRUCTION PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"20,000,000.00","11,932,500.00",19-09-06,Arunachal Pradesh,RoC-Shillong,Real Estate and Renting,GANDHI MARKET `C' SECTOR ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U45203AR2006PTC008218,DEBING CONSTRUCTION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","10,000.00",25-07-06,Arunachal Pradesh,RoC-Shillong,Construction,DELI D1 COLONY DIST UPPER SUBANSIRI SUBANSIRI Arunachal Pradesh INDIA 791122,Indian Non-Government Company
U24233AR2006PTC008235,NYIMI EXTRACTS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"20,000,000.00","100,000.00",21-11-06,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)",C/O. OLIK TARING NYOKUM LAPANG ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U45203AR2006PLC008234,EVEREST INFRA ENERGY LIMITED,ACTIVE,Public,Company Limited by Shares,"250,000,000.00","230,110,000.00",02-11-06,Arunachal Pradesh,RoC-Shillong,Construction,C/O. EVEREST ENGINEERING HOUSE A SECTOR NAHARLAGUN Arunachal Pradesh INDIA 791110,Indian Non-Government Company
U45203AR2006PTC008233,MEHPING CONSTRUCTION COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,27-10-06,Arunachal Pradesh,RoC-Shillong,Construction,VILLAGE TAJANG P.O ZIRO ZIRO Arunachal Pradesh INDIA 791120,Indian Non-Government Company
U40102AR2006SGC008237,HYDRO POWER DEVELOPMENT CORPORATION OF ARUNACHAL PRADESH LIMITED,ACTIVE,Public,Company Limited by Shares,"50,000,000.00","50,000,000.00",08-12-06,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies","PARK VIEW APARTMENTS , T.T MARG LOWER NITI VIHAR , ITANAGAR , DIST. PAPUM PARE ITANAGAR Arunachal Pradesh INDIA 791111",State Government Company
U24129AR2006PTC008241,ARUNACHAL AGRI - BIO TECH PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,000,000.00","100,000.00",21-12-06,Arunachal Pradesh,RoC-Shillong,"Manufacturing (Metals & Chemicals, and products thereof)","GANDHI MARKET, NEAR BSNL BUILDING AR10 ITANAGAR Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U45202AR2006PTC008236,APIK CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"10,000,000.00",NA,04-12-06,Arunachal Pradesh,RoC-Shillong,Construction,KHYODA NAMLO PAPPU NALLAH NAHARLAGUN Arunachal Pradesh INDIA 791110,Indian Non-Government Company
U45201AR2006PTC008242,LEGONG INFRA PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"2,000,000.00","100,000.00",26-12-06,Arunachal Pradesh,RoC-Shillong,Construction,RUKSIN MARKET OPPOSITE SBI RUKSIN BRANCH PASIGHAT Arunachal Pradesh INDIA 791102,Indian Non-Government Company
U74999AR2006PTC008240,APANG EXPORTS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,14-12-06,Arunachal Pradesh,RoC-Shillong,Business Services,DAILY MARKET C SECTOR ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U45203AR2007PTC008244,AGAM CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00",NA,09-01-07,Arunachal Pradesh,RoC-Shillong,Construction,VILL RANI PASSIGHAT Arunachal Pradesh INDIA 791102,Indian Non-Government Company
U01132AR2006PTC008239,KKKK TEA COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00",NA,13-12-06,Arunachal Pradesh,RoC-Shillong,Agriculture and Allied Activities,AYA MARDE DUMPARIJU Arunachal Pradesh INDIA 791122,Indian Non-Government Company
U40101AR2006PTC008238,SIANG CONSTRUCTIONS & HYDRO POWER PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,500,000.00",NA,13-12-06,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies",BANK TINALI ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U02001AR2007PTC008243,GADI AGRO FORESTRY & MINING COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",02-01-07,Arunachal Pradesh,RoC-Shillong,Agriculture and Allied Activities,"POLO COLONY, NAHARLAGUN DIST PAPUM PARE NAHARLAGUN Arunachal Pradesh INDIA 797110",Indian Non-Government Company
U40101AR2007PTC008245,HIMALAYAN POWER PROJECT PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,24-04-07,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies",C SECTOR ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U10102AR2007PTC008246,NAMCHIK COAL PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"900,000.00","250,000.00",03-08-07,Arunachal Pradesh,RoC-Shillong,Mining & Quarrying,NAMCHIC P.O KHARSANG MIAO Arunachal Pradesh INDIA 792122,Indian Non-Government Company
U45201AR2007PTC008248,B.T. B.T. CONSTRUCTION PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,08-08-07,Arunachal Pradesh,RoC-Shillong,Construction,GANGA VILLAGE ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U51909AR2007PTC008247,LEGACY STEELS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"10,000,000.00",NA,08-08-07,Arunachal Pradesh,RoC-Shillong,Trading,`A' Sector Dist Papumpare Naharlagun Arunachal Pradesh INDIA 791110,Indian Non-Government Company
U55101AR2007PTC008249,NORPHEL RETREAT PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"5,000,000.00","100,000.00",13-09-07,Arunachal Pradesh,RoC-Shillong,Trading,"DIRANG, P.O.& P.S. DIRANG, WEST KAMENG Arunachal Pradesh INDIA 798101",Indian Non-Government Company
U51909AR2007PTC008250,KENON PLY INDIA PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"500,000.00","100,000.00",05-10-07,Arunachal Pradesh,RoC-Shillong,Trading,C/O Arunachal Woodbased & Chemical Ind (P) Ltd Po Jairampur Arunachal Pradesh INDIA 792121,Indian Non-Government Company
U72200AR2008PTC008258,INTELLIGENT INFOCOMM SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,20-03-08,Arunachal Pradesh,RoC-Shillong,Business Services,KUKU APARTMENT NITI VIHAR ITANAGAR Arunachal Pradesh INDIA 791113,Indian Non-Government Company
U74210AR2008PTC008251,SIANG ENGINEERING CONSULTANCY SERVICES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","100,000.00",28-01-08,Arunachal Pradesh,RoC-Shillong,Business Services,"GANDHI MARKET `C' SECTOR, ITANAGAR Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U50101AR2008PTC008253,BUCHO MOTORS PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"15,000,000.00","11,750,000.00",12-02-08,Arunachal Pradesh,RoC-Shillong,Trading,"ZINGYANG COLONY, PAPULAPA PAPUNALLAH NAHARLAGUN Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U40102AR2008PTC008252,T. K. ENGINEERING CONSORTIUM PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000,000.00","492,124,000.00",04-02-08,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies","MODEL VILLAGE, NAHARLAGUN NAHARLAGUN Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U11100AR2008PTC008259,NYIMI HYDROCARBON & ENERGY PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"1,500,000.00","600,000.00",20-03-08,Arunachal Pradesh,RoC-Shillong,Mining & Quarrying,"C/o Sri Taring Niki, RCC Bldg, Nyokum Lapang Itanagar Public School Itanagar Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U40105AR2008PTC008263,ARUNACHAL GREEN ENERGY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,19-05-08,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies","F-SECTOR, NAHARLAGUN PO/PS NAHARLAGUN ITANAGAR Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U45201AR2008PTC008254,LOFFA BROTHERS CONSTRUCTIONS PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"5,000,000.00",NA,17-03-08,Arunachal Pradesh,RoC-Shillong,Construction,LOBI ITANAGAR Arunachal Pradesh INDIA 791111,Indian Non-Government Company
U10102AR2008PLC008257,CONCAST CEMENT INDUSTRIES LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","500,000.00",19-03-08,Arunachal Pradesh,RoC-Shillong,Mining & Quarrying,N.S. 52 BANDARDEVA Arunachal Pradesh INDIA 791123,Indian Non-Government Company
U40105AR2008PLC008256,SATYAM (NORTH EAST) THERMAL POWER LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","500,000.00",19-03-08,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies",N.S. 52 BANDARDVA Arunachal Pradesh INDIA 791123,Indian Non-Government Company
U40105AR2008PLC008255,SATYAM (NORTH EAST) HYDRO POWER LIMITED,ACTIVE,Public,Company Limited by Shares,"6,500,000.00","6,310,340.00",19-03-08,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies",N.S. 52 BANDARDEVA Arunachal Pradesh INDIA 791123,Indian Non-Government Company
U51219AR2008PTC008261,CHURA MARKETING & EXPORT COMPANY PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00",NA,21-04-08,Arunachal Pradesh,RoC-Shillong,Trading,B-SECTOR DOIMUKH Arunachal Pradesh INDIA 791112,Indian Non-Government Company
U51503AR2008PTC008262,PURBANCHAL SUPPLIERS AND CONTRACTORS (INDIA) PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,16-05-08,Arunachal Pradesh,RoC-Shillong,Trading,"NARI ADI TAKO P.O: NARI, DIST: EAST SIANG NARI Arunachal Pradesh INDIA 791102",Indian Non-Government Company
U74999AR2008PTC008260,MOKO ASSOCIATES PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"2,000,000.00",NA,04-04-08,Arunachal Pradesh,RoC-Shillong,Business Services,"LOYA COMMERCIAL BUILIDING, NEAR VIJAYA BANK ZERO POINT TINALI ITANAGAR Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U45202AR2008PLC008264,MESNIA DEVELOPERS LIMITED,UNDER PROCESS OF STRIKING OFF,Public,Company Limited by Shares,"500,000.00","500,000.00",30-05-08,Arunachal Pradesh,RoC-Shillong,Construction,"C/O- JAMES TECHI TARA, E SECTOR DIST. PAPUMPARE NIRJULI Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U45209AR2008PTC008265,BAMBUTEC ARUNACHAL PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"500,000.00","100,000.00",10-06-08,Arunachal Pradesh,RoC-Shillong,Construction,OYAN VILLAGE EAST SIANG DISTRICT PASHIGHAT Arunachal Pradesh INDIA 791102,Indian Non-Government Company
U11100AR2008PTC008267,APIK MINING PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,18-06-08,Arunachal Pradesh,RoC-Shillong,Mining & Quarrying,"Khyoda Namlo Papu Nallah, Naharlagun Naharlagun Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U40108AR2008PTC008266,MEENA HYDROPOWER AND INFRASTRUCTURE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00",NA,13-06-08,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies","1ST FLOOR MEENA COMPLEX BARAPANI BAZAR, C-SECTOR NAHARLAGUN Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U45202AR2008PTC008268,SINGPHO CONSTRUCTIONS PRIVATE LIMITED,UNDER PROCESS OF STRIKING OFF,Private,Company Limited by Shares,"2,000,000.00","200,000.00",07-07-08,Arunachal Pradesh,RoC-Shillong,Construction,Singpho village Miao Arunachal Pradesh INDIA 792122,Indian Non-Government Company
U74210AR2008PTC008269,UDIPTA - HAL ENERGY & INFRASTRUCTURE PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"11,000,000.00","11,000,000.00",21-10-08,Arunachal Pradesh,RoC-Shillong,Business Services,"VILLAGE-NEOTAN, P.O/P.S-MIAO CHANGLANG Arunachal Pradesh INDIA 792122",Indian Non-Government Company
U40101AR2008PTC008270,PATKAI ENERGY COMPANY PRIVATE LIMITED,ACTIVE,Private,Company Limited by Shares,"1,500,000.00","1,200,000.00",05-12-08,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies","VILLAGE-NEOTAN, P.O /P.S MIAO DIST.CHANGLANG CHANGLANG Arunachal Pradesh INDIA 792122",Indian Non-Government Company
U74140AR2009PLC008271,ARUNACHAL PRADESH MANPOWER & PROJECT CONSULTANY LIMITED,ACTIVE,Public,Company Limited by Shares,"1,000,000.00","500,000.00",07-01-09,Arunachal Pradesh,RoC-Shillong,Business Services,ANNEX CIVIL SECRETARIAT ITANAGAR Arunachal Pradesh INDIA 791111,Others
U72200AR2009PTC008272,ARUNACHAL PRADESH IT DEVELOPMENT AND SERVICE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"500,000.00","250,000.00",10-02-09,Arunachal Pradesh,RoC-Shillong,Business Services,"P- SECTOR , TECHI KAMBA BUILDING ITANAGAR ITANAGAR Arunachal Pradesh INDIA 791111",Indian Non-Government Company
U45206AR2009PTC008273,RIMUM HYDROPOWER AND INFRASTRUCTURE PRIVATE LIMITED,STRIKE OFF,Private,Company Limited by Shares,"1,000,000.00","1,000,000.00",17-02-09,Arunachal Pradesh,RoC-Shillong,Construction,"SHIV MANDIR ROAD,E SECTOR ,NAHARLAGUN POST BOX NO.204 NAHARLAGUN Arunachal Pradesh INDIA 791110",Indian Non-Government Company
U40101AR2009PLC008276,ATTUNLI HYDRO ELECTRIC POWER COMPANY LIMITED,ACTIVE,Public,Company Limited by Shares,"600,000,000.00","7,400,000.00",19-05-09,Arunachal Pradesh,RoC-Shillong,"Electricity, Gas & Water companies","FNo.3, FF, Tashi Yang Apt, Prem Norbu Khrimey Bldg MOWB II,Opp. to Off. of Director Urban Development Itanagar Arunachal Pradesh INDIA 791111",Indian Non-Government Company
